method,kappa,h,p,new_pass,old_pass,common_pass,new_cnots,old_cnots,epsilon_c_new,epsilon_c_old,epsilon_sf_new,epsilon_sf_old,epsilon_mx_new,epsilon_mx_old
B4,0.75,0.9,0.01,True,True,True,128,192,0.09547513044075975,0.12732950353629344,0.02990536430408766,0.039774974771640215,0.27197542453400425,0.4619331402369347
B4,0.75,1.0,0.01,True,True,True,127,192,0.08697473550036647,0.09384131842962762,0.025485787561882828,0.028834090029838222,0.27338786759795863,0.3974356865853884
B4,0.75,1.1,0.01,True,True,True,128,192,0.08258864840495436,0.08226203692635653,0.024330001256688272,0.024574027247862562,0.2503904149914109,0.3959148230321793
B4,0.75,1.2,0.01,True,True,True,128,192,0.068591803551904,0.07395015750989192,0.02167083549442604,0.021641457980240253,0.2828080358775348,0.3937772535481352
B4,0.75,1.3,0.01,True,True,True,127,192,0.06942021906639761,0.06779009807594363,0.02029641142306024,0.019547534725170734,0.27955072045921225,0.39178905201412206
B4,0.75,1.4,0.01,True,True,True,127,192,0.07119331242409925,0.06297090174045356,0.02276895292268679,0.018927301582526486,0.2824556104956568,0.39006861621408273
B4,0.75,1.5,0.01,True,True,True,127,192,0.0565394079274687,0.059186618347272485,0.017750902898481843,0.018549271384724772,0.28147383343930454,0.3885081515737715
B4,0.75,1.6,0.01,True,True,True,127,192,0.06774947668800729,0.055961551749991414,0.022133644737699465,0.01819361104179683,0.2820809945010152,0.387240058968765
B4,0.75,1.7,0.01,True,True,True,95,192,0.0474236836201703,0.055084644293813656,0.01574947116495369,0.017869314127557476,0.2264400934471288,0.38620051152529644
B4,0.75,1.8,0.01,True,True,True,127,192,0.059520988647608575,0.054244348309086685,0.020493556975857183,0.01757084046692474,0.28817117750442844,0.3854102444358588
B4,0.75,1.9,0.01,True,True,True,95,192,0.045716704540412795,0.05619308554961841,0.015015196552503288,0.018972802677432024,0.22971446350617153,0.43768245107297643
B4,0.75,2.0,0.01,True,True,True,96,192,0.04596106814211612,0.054548493368687556,0.014414931237489562,0.01843133966147885,0.21019745883218133,0.4364382439385902
B4,0.8,0.1,0.01,True,True,True,32,192,0.12914444982333473,0.6420973608667413,0.04396810566203885,0.22445332480190056,0.0032312849890566778,0.017420409992006475
B4,0.8,0.2,0.01,True,True,True,32,192,0.11784514212220354,0.6373521763358951,0.04087036141605083,0.2225509823752635,0.009321616741258476,0.05402645195596062
B4,0.8,0.3,0.01,True,True,True,128,192,0.41958387359437044,0.5663381634856104,0.15295891716824045,0.202838767295221,0.05759064791043875,0.10552079305120109
B4,0.8,0.4,0.01,True,True,True,128,192,0.3900427121372304,0.5236191141415946,0.14127442977564975,0.18536544886763923,0.09137282788232134,0.17297411951587635
B4,0.8,0.5,0.01,True,True,True,128,192,0.3483594883485741,0.4563824516294942,0.12651214545028344,0.1619534897991769,0.142814690232687,0.25168971119721306
B4,0.8,0.6,0.01,False,True,False,128,192,0.2720379129345271,0.3536014455442378,0.10177535592055509,0.12907245115151614,0.19943691674530872,0.2995749333883916
B4,0.8,0.7,0.01,False,True,False,128,192,0.20200150404585882,0.2489385532336032,0.07290135815700438,0.09308894120826239,0.21476020475382906,0.37319979151685434
B4,0.8,0.8,0.01,True,True,True,127,192,0.14916791315408584,0.18856119018457082,0.05329296588616411,0.06806982748411594,0.26744351072805617,0.39853149410041344
B4,0.8,0.9,0.01,False,True,False,127,192,0.14800045543896304,0.14937632638794274,0.049556758149165436,0.05200777044277008,0.28044345950919547,0.404618296565424
B4,0.8,1.0,0.01,True,True,True,128,192,0.11067866621331451,0.12606906141542337,0.03605540149153358,0.042500332557596526,0.24693268553273195,0.40456109943896773
B4,0.8,1.1,0.01,True,True,True,128,192,0.09947641722355627,0.11112417299011929,0.03163345756782865,0.036431811052800606,0.263981700925617,0.40551156702708707
B4,0.8,1.2,0.01,True,True,True,128,192,0.09513139999469053,0.10039073885750585,0.02893844900045589,0.03216533070090119,0.2807923605646202,0.405762809406295
B4,0.8,1.3,0.01,True,True,True,128,192,0.07805840280011178,0.09224123954495872,0.023565578270877185,0.029005488937931895,0.2659558217967418,0.4055336415692102
B4,0.8,1.4,0.01,True,True,True,127,192,0.06612463817238354,0.08577910798255978,0.020305498981695383,0.026567500717976866,0.28410790997488655,0.4051106694685585
B4,0.8,1.5,0.01,True,True,True,127,192,0.0698441947320394,0.08043290485949808,0.020898961253651482,0.02460815834993338,0.28520159150507185,0.4042815902371867
B4,0.8,1.6,0.01,True,True,True,127,192,0.07250342328962679,0.07593804682975941,0.0213019913185125,0.02299396898628822,0.2952073246293616,0.4036883164699998
B4,0.8,1.7,0.01,True,True,True,127,192,0.06630965992757767,0.07202526617292969,0.021165186391568752,0.021622607438435498,0.2825215022800347,0.40288590767265875
B4,0.8,1.8,0.01,True,True,True,96,192,0.048589446502348685,0.06851252674796533,0.014239304555763346,0.02042412544112182,0.20555048207109372,0.4018339768452418
B4,0.8,1.9,0.01,True,True,True,95,192,0.039985143360308784,0.06540585811107015,0.012510498313508173,0.019376192359054106,0.23224299976943275,0.40076188156911763
B4,0.8,2.0,0.01,True,True,True,95,192,0.04206983159204368,0.062586532343417,0.014189377034075301,0.018440864757959752,0.22371779960721838,0.39956914808407673
B4,0.85,0.1,0.01,True,True,True,32,192,0.12474859734342092,0.6296711864567826,0.04308461194746949,0.21977591722150824,0.0038602958269163476,0.002175098721998954
B4,0.85,0.2,0.01,True,True,True,32,192,0.1215404627981177,0.622119756260671,0.041837628936783444,0.21611199143990356,0.008908764226100957,0.03046065911333906
B4,0.85,0.3,0.01,True,True,True,128,192,0.42349476236683636,0.5567587923903329,0.15406735335447574,0.20588219203152225,0.051556909506466436,0.08680442251846683
B4,0.85,0.4,0.01,True,True,True,96,192,0.319126899757574,0.5431851366945752,0.1151483086050572,0.19968633913690886,0.058809100121426094,0.1634005685958484
B4,0.85,0.5,0.01,True,True,True,128,192,0.37255167272595024,0.4989362831532725,0.13499171113775987,0.18530109798342853,0.11303493209174309,0.2318223553630954
B4,0.85,0.6,0.01,False,True,False,128,192,0.31277333115166894,0.4367265254565147,0.11352098597762206,0.16134737329227294,0.15999347783787626,0.30287892488687596
B4,0.85,0.7,0.01,False,True,False,128,192,0.2449883701456982,0.3619237268527935,0.09094530265751083,0.1299822130769907,0.2002353978078758,0.36997174932808796
B4,0.85,0.8,0.01,False,True,False,127,192,0.19752120055789268,0.29553782120309574,0.07215316548303546,0.10222989801172733,0.234943951759516,0.41329151761396055
B4,0.85,0.9,0.01,True,True,True,128,192,0.16939327781668637,0.2738269921393145,0.05880305938138786,0.09496205083884612,0.24998855296907074,0.49261455359618245
B4,0.85,1.0,0.01,True,True,True,127,192,0.14144037477308455,0.23803623413199668,0.0485801372344529,0.07997767048295243,0.2692994178853826,0.51908386094461
B4,0.85,1.1,0.01,True,True,True,128,192,0.11252162679599173,0.21316291365526524,0.03756335678905365,0.0696435827789888,0.24666520566320616,0.5385566939300408
B4,0.85,1.2,0.01,True,True,True,127,192,0.10348076722634639,0.13032360022468428,0.03436685975393727,0.042917016514469664,0.2648323534514955,0.37969974434181014
B4,0.85,1.3,0.01,True,True,True,127,192,0.0966649883378227,0.11752223057732542,0.0310510628401503,0.037969544071037115,0.28627428823415246,0.3819465467042751
B4,0.85,1.4,0.01,True,True,True,127,192,0.08673345816542638,0.10731283834520311,0.026808408721859245,0.03412587623453023,0.277502167946971,0.3831131430950837
B4,0.85,1.5,0.01,True,True,True,128,192,0.08997782473982072,0.0989972347877355,0.02820847526117523,0.031064389322401714,0.2742815504842261,0.3837665935934884
B4,0.85,1.6,0.01,True,True,True,127,192,0.0757087537759781,0.0920627541241014,0.02358955897444237,0.02856423685269152,0.27112451060046205,0.3840931633021042
B4,0.85,1.7,0.01,True,True,True,127,192,0.06514147880406179,0.1275560843083356,0.020510117720430737,0.03666793491525494,0.28643304566553585,0.5223091330096554
B4,0.85,1.8,0.01,True,True,True,127,192,0.0712957815949685,0.12084566431158503,0.021837520616272366,0.03430609742322549,0.2802852963478968,0.523100300726226
B4,0.85,1.9,0.01,True,True,True,96,192,0.05060094105638521,0.11523121041102885,0.0163254430960474,0.03239090279999696,0.20569245874731734,0.5253587632863072
B4,0.85,2.0,0.01,True,True,True,96,192,0.04642294052008736,0.06735376824197353,0.014050132334016446,0.020229401697061278,0.22699946372803959,0.3833842205039195
B4,0.9,0.1,0.01,False,True,False,31,192,0.14172721195753923,0.6307430264221645,0.049319654449866024,0.2202190733799385,0.0064433368275577385,0.00575750197712524
B4,0.9,0.2,0.01,True,True,True,32,192,0.12184371723035081,0.6256338793596274,0.04204112154890616,0.2177799333192399,0.00914403554204532,0.032446351949539626
B4,0.9,0.3,0.01,True,True,True,64,192,0.23694498390282615,0.6156497412158437,0.08482878979672576,0.21367709118068828,0.027648100373380863,0.06657063744844212
B4,0.9,0.4,0.01,True,True,True,128,192,0.41150527689263505,0.5455717831495109,0.15026010283196728,0.2026966854338048,0.07137179907372182,0.13722077521723397
B4,0.9,0.5,0.01,True,True,True,128,192,0.4000578181081409,0.5181568592362712,0.14183478063412086,0.19116537285421503,0.09538951300985615,0.20783701631452758
B4,0.9,0.6,0.01,True,True,True,128,192,0.34627223630645565,0.4681884918095299,0.12537294423585776,0.17469403485402865,0.1308400065567596,0.27034717814845605
B4,0.9,0.7,0.01,False,True,False,128,192,0.28416494707248685,0.4084914541745237,0.10415309324201977,0.14969890919165685,0.16112368317449238,0.33508164497803583
B4,0.9,0.8,0.01,True,True,True,128,192,0.2386247998929748,0.3446581003846457,0.08868478791642317,0.12305326795267063,0.2152424628186561,0.3885421545202721
B4,0.9,0.9,0.01,False,True,False,128,192,0.1961586963838251,0.22932785089483376,0.06990333810323124,0.08546704362947802,0.2135669372076101,0.40668984927408325
B4,0.9,1.0,0.01,True,True,True,127,192,0.15261730184575262,0.18637610387963277,0.054848574980922465,0.06824021562390953,0.24915783953617365,0.4262698398827732
B4,0.9,1.1,0.01,True,True,True,128,192,0.1442515181052997,0.154176108731836,0.04893662704348861,0.0554427558054785,0.26621278279635474,0.43525560169809535
B4,0.9,1.2,0.01,True,True,True,127,192,0.11841709538846223,0.13027463309572312,0.04079385109877931,0.04603331817192774,0.2639549578975915,0.43635541727612676
B4,0.9,1.3,0.01,True,True,True,127,192,0.10974631857795636,0.11280370964696218,0.03622957112638156,0.03918287837154627,0.2693909921526648,0.43191427934431603
B4,0.9,1.4,0.01,True,True,True,128,192,0.10050172803462687,0.09899231587095858,0.03343951925345717,0.033969802214790235,0.28394666114761036,0.4211355630877662
B4,0.9,1.5,0.01,True,True,True,127,192,0.10123083701856278,0.09033576327389453,0.03269967626972667,0.030493994370755367,0.3030486528435452,0.4173433488054342
B4,0.9,1.6,0.01,True,True,True,127,192,0.09414612092926333,0.08539253174530645,0.02956267734039525,0.028191877519181036,0.2850471688376176,0.3844117664805765
B4,0.9,1.7,0.01,True,True,True,127,192,0.08124807331542533,0.08550101463739501,0.025644355859169715,0.027604802412532603,0.2708924657936075,0.38491525331737697
B4,0.9,1.8,0.01,True,True,True,128,192,0.07804044233093702,0.08006149784345212,0.024165947129603876,0.025576782970081563,0.28701818368780796,0.3843425685062034
B4,0.9,1.9,0.01,True,True,True,127,192,0.07694949773315458,0.07538836708443174,0.023570432117301504,0.023857357882730412,0.2845926210298132,0.38396163260616467
B4,0.9,2.0,0.01,True,True,True,95,192,0.056758187495065254,0.07137259322493039,0.01733718126363712,0.022398594353632423,0.22826665314470918,0.3834876669201994
B4,0.95,0.1,0.01,False,True,False,31,192,0.14500893945228643,0.7245778448440997,0.050376152079591174,0.2591370194814199,0.00561125548457056,0.024928461153147882
B4,0.95,0.2,0.01,True,True,True,32,192,0.12711768049161398,0.718786837859457,0.04335292497726678,0.2562283668546775,0.007410565307053682,0.06352645507501922
B4,0.95,0.3,0.01,True,True,True,64,192,0.2233500185259687,0.5310018803459352,0.08079497916575074,0.19480820898567797,0.028239900875886598,0.05470093000292957
B4,0.95,0.4,0.01,True,True,True,96,192,0.3385899212275012,0.5466654062567593,0.12036372151514585,0.20302942994592066,0.05238572125053617,0.11895712568801685
B4,0.95,0.5,0.01,True,True,True,96,192,0.3161957714866386,0.5293925411498048,0.11339924052924805,0.19484073742431363,0.0707853123351832,0.1894149197875612
B4,0.95,0.6,0.01,True,True,True,128,192,0.3707801199583639,0.4883041516987945,0.133062756047437,0.18158619283021604,0.12073734754137572,0.24930446906398443
B4,0.95,0.7,0.01,True,True,True,128,192,0.3132415229288869,0.4413738917349308,0.11626754004201456,0.16349394686649582,0.16265386439278118,0.30393189551434685
B4,0.95,0.8,0.01,False,True,False,128,192,0.2584712040010614,0.3850606664831369,0.09691209264047806,0.1400874033794698,0.17875962405819934,0.35973995633289835
B4,0.95,0.9,0.01,False,True,False,128,192,0.23030010800155143,0.33066134005123327,0.0852312464539629,0.11746240344532233,0.21159766068719704,0.40261779028918937
B4,0.95,1.0,0.01,True,True,True,127,192,0.20288691099224526,0.2218153013755781,0.07245623521292649,0.08281187574542881,0.2464134412943556,0.41099697737594254
B4,0.95,1.1,0.01,True,True,True,128,192,0.16376520277392942,0.18445866231163344,0.057837820278259455,0.0678975967534863,0.246769413515455,0.4269892742007032
B4,0.95,1.2,0.01,True,True,True,128,192,0.14136703895868255,0.1556356779430489,0.04924984966716814,0.056459506506681356,0.24101931807637,0.43500918526795423
B4,0.95,1.3,0.01,True,True,True,127,192,0.13053681188523555,0.13349128074603867,0.04531691432813942,0.04772914186877256,0.26542229102433534,0.4367576266884686
B4,0.95,1.4,0.01,True,True,True,127,192,0.11587936145983252,0.11663328010166679,0.038993861302815264,0.0411002602840512,0.26381153715529104,0.43433167689412977
B4,0.95,1.5,0.01,True,True,True,127,192,0.10551741397936004,0.10271011324254192,0.03461388885093064,0.035821019066826776,0.2715341313618561,0.42344641405002803
B4,0.95,1.6,0.01,True,True,True,127,192,0.10200741167277672,0.09821931597020395,0.03297931703169227,0.033313473456103304,0.28054412906550463,0.4264308809060151
B4,0.95,1.7,0.01,True,True,True,127,192,0.09824261712433019,0.091246584813019,0.031008172971782877,0.03054838733197182,0.27891327715395364,0.42577703154748975
B4,0.95,1.8,0.01,True,True,True,127,192,0.08560861841435163,0.08678307390056819,0.027274889964446436,0.028527411504005035,0.278168139572155,0.4287045766947505
B4,0.95,1.9,0.01,True,True,True,95,192,0.05681104684946847,0.081319011741253,0.018598964668619822,0.026453506246603947,0.22356035391572993,0.42907549508573684
B4,0.95,2.0,0.01,True,True,True,95,192,0.0553591201558479,0.07661375150365843,0.01780739026175726,0.024687942158176435,0.22550654190514552,0.42944468953463094
B4,1.0,0.1,0.01,False,True,False,31,192,0.14490601078281373,0.7046861534766136,0.050260517400280647,0.2472561436164612,0.004959791257854604,0.025365505595889848
B4,1.0,0.2,0.01,True,True,True,32,192,0.11918171591553439,0.6983488401108593,0.04151070189147482,0.24409051234116885,0.006920540642704337,0.010674986592833613
B4,1.0,0.3,0.01,True,True,True,32,192,0.1355558946962756,0.6866727809055483,0.04392779162740784,0.23923792731570848,0.012182077958983822,0.04817073747548875
B4,1.0,0.4,0.01,True,True,True,64,192,0.23320059850875174,0.6676701497831203,0.08257515296810952,0.2319688796829255,0.0351695544730076,0.09123981838977227
B4,1.0,0.5,0.01,True,True,True,96,192,0.3193113940739041,0.6378083752527066,0.1163328459215725,0.22112285763023307,0.06461817228939015,0.14156015952328005
B4,1.0,0.6,0.01,True,True,True,128,192,0.3845757655351955,0.5920932779174654,0.13764810337373107,0.20536769883341724,0.10141031696976183,0.19902302731038252
B4,1.0,0.7,0.01,True,True,True,128,192,0.33867950809082376,0.5288420623597039,0.12432529379981089,0.18435974393997548,0.14164891905062083,0.2608023574981144
B4,1.0,0.8,0.01,True,True,True,128,192,0.2980706814517421,0.45193369854507504,0.10988014669950297,0.15942004942982801,0.175464938290945,0.3192397320314516
B4,1.0,0.9,0.01,False,True,False,128,192,0.2509154374041165,0.3542684239825813,0.09345826012187275,0.13268297126890483,0.19281953948993735,0.33407845160947813
B4,1.0,1.0,0.01,True,True,True,128,192,0.2141957670255656,0.3056580799957379,0.07917434424861036,0.11241879534386051,0.20643487106884362,0.37103284384498625
B4,1.0,1.1,0.01,True,True,True,128,192,0.18813155904938583,0.23378925268912654,0.06845759277604857,0.08586704767744086,0.22874387133703766,0.349163952898009
B4,1.0,1.2,0.01,True,True,True,127,192,0.17174465398564787,0.20461570468014054,0.061320544127165005,0.0735873770983034,0.2554207572068735,0.36353231267450437
B4,1.0,1.3,0.01,True,True,True,128,192,0.14375763918564616,0.18193993672150038,0.0504654734825003,0.06406212536643952,0.2581011481601271,0.37296762738255257
B4,1.0,1.4,0.01,True,True,True,128,192,0.1371287101359649,0.16420117305739473,0.04710358519326868,0.05665080762961394,0.26111374641197826,0.3791893154000736
B4,1.0,1.5,0.01,True,True,True,127,192,0.12249885933592816,0.13989155361401526,0.04112935547206509,0.04791786051559016,0.2696401510123293,0.42068811509604653
B4,1.0,1.6,0.01,True,True,True,127,192,0.11431822630379115,0.1261442353049163,0.03778320288268042,0.042446997147629784,0.27691697474456767,0.4261113061967306
B4,1.0,1.7,0.01,True,True,True,128,192,0.10639427781575073,0.11472772298714301,0.03486119664265447,0.037941515824366556,0.27174269603398493,0.43046580511271043
B4,1.0,1.8,0.01,True,True,True,127,192,0.10215507494631199,0.10500487134224618,0.032785231564526784,0.03413136695643071,0.28508519320936054,0.4342974328284105
B4,1.0,1.9,0.01,True,True,True,127,192,0.09561048016066401,0.09682371393282338,0.030823181141954703,0.030936970657234747,0.28266557576174023,0.43765952100721184
B4,1.0,2.0,0.01,True,True,True,128,192,0.07897067286094991,0.08969503528476105,0.025304895307412784,0.028179106767564882,0.2739825844725178,0.44070400661321574
B4,0.0,0.1,0.05,True,True,True,31,192,0.5395835469464572,0.9967943701397918,0.4329559597684045,0.8672353945245974,0.01730034693424068,0.032172317308277555
B4,0.0,0.2,0.05,True,True,True,31,192,0.5525567911382716,0.9891441995092902,0.43909283550788203,0.8605565770693708,0.03697143130276677,0.08148257177880379
B4,0.0,0.3,0.05,True,True,True,64,192,0.8113375377860964,0.9759690590263551,0.6676423878906859,0.8491181026168473,0.08692307101961602,0.13166779612165458
B4,0.0,0.4,0.05,True,True,True,64,192,0.8103978977755961,0.9568697491327791,0.661056809457946,0.832319822561578,0.11387545294608784,0.18686986380086243
B4,0.0,0.5,0.05,True,True,True,95,192,0.8577514208527554,0.9288283604246851,0.7226107339336509,0.8088908402658509,0.18764200906272044,0.23790918366892572
B4,0.0,0.6,0.05,True,True,True,90,192,0.8096635154438216,0.8896378823771284,0.6858371816527525,0.7764768149389648,0.22027392560191492,0.29703209084482346
B4,0.0,0.7,0.05,True,True,True,64,192,0.6856087916631539,0.8380110698272786,0.5651119234005135,0.7308456966575063,0.2166701580542095,0.3636843266566535
B4,0.0,0.8,0.05,True,True,True,96,192,0.6908226874997538,0.7792661076659357,0.5964154187955257,0.6668024713587346,0.32714751528247754,0.44012241390144247
B4,0.0,0.9,0.05,True,True,True,96,192,0.5943521427637847,0.7056845516046594,0.5161430665771565,0.5827606329589179,0.3837261040978671,0.5243804553287649
B4,0.0,1.0,0.05,True,True,True,96,192,0.5225591682374697,0.6242388457241831,0.43109269246284104,0.48725695462728474,0.46962460543575313,0.6074823002674863
B4,0.0,1.1,0.05,True,True,True,127,192,0.5195568324567594,0.5466387884847043,0.37526398478502876,0.39610872180306544,0.603591940455428,0.6786710632519025
B4,0.0,1.2,0.05,True,True,True,96,192,0.41504659122160015,0.472537484490981,0.28181294974556237,0.3190163903753491,0.5666968190145656,0.7333717435228417
B4,0.0,1.3,0.05,True,True,True,95,192,0.3549917074476414,0.41970480980216623,0.22613336894363795,0.2609438499339291,0.6061203166533592,0.7727758769856831
B4,0.0,1.4,0.05,True,True,True,95,192,0.33269234917410895,0.386109933715933,0.19279399301428693,0.21912065703334732,0.6413028683380346,0.8022100333407644
B4,0.0,1.5,0.05,True,True,True,127,192,0.3335759159262123,0.35248292909633583,0.17604180305365208,0.18658990767164718,0.7327127937657094,0.8236858133194251
B4,0.0,1.6,0.05,True,True,True,95,192,0.27619452233148467,0.32493978577142685,0.1394879294365064,0.16179142320640275,0.6629201397455398,0.8400554261802488
B4,0.0,1.7,0.05,True,True,True,96,192,0.2680931116034125,0.29490043523226345,0.12714598932057092,0.14121108287143475,0.6714408130255214,0.8522119760191772
B4,0.0,1.8,0.05,True,True,True,63,192,0.20635700381538274,0.2755137862398401,0.09511667088345244,0.12593191705109721,0.5662042242293976,0.8623129965419316
B4,0.0,1.9,0.05,True,True,True,63,192,0.1912222035744881,0.2587440107352428,0.08528974102857023,0.1135566707119518,0.5732512619402413,0.8705410075877609
B4,0.0,2.0,0.05,True,True,True,63,192,0.1790506278470332,0.24403334152798148,0.07646374839202935,0.10334865749569916,0.5864916555099468,0.8773113262575175
B4,0.05,0.1,0.05,True,True,True,31,192,0.5335793914626088,0.996526863090782,0.4313457188531358,0.8666146935860595,0.01810501848437035,0.03516454078205425
B4,0.05,0.2,0.05,True,True,True,31,192,0.5453507834522842,0.9879967311024882,0.4394383883668581,0.8591817548750263,0.04049727108852831,0.08728112121601544
B4,0.05,0.3,0.05,True,True,True,63,192,0.7940172913405947,0.9731486629720357,0.6562511228280924,0.8463560745940208,0.08985707741840304,0.14050493656716914
B4,0.05,0.4,0.05,True,True,True,64,192,0.782164707928486,0.9506585884519274,0.645388733324433,0.8271285312798915,0.12141374097778738,0.19605750294046634
B4,0.05,0.5,0.05,True,True,True,96,192,0.8537314723575824,0.9176533417445368,0.7193399767109921,0.7995642571731028,0.1847989228694784,0.2556742598603638
B4,0.05,0.6,0.05,True,True,True,95,192,0.8046258436961291,0.869360063979905,0.6831249591149923,0.7593629083687938,0.23118479828213248,0.32205794234929735
B4,0.05,0.7,0.05,True,True,True,95,192,0.7319874780334477,0.8107252935954868,0.6215213894260208,0.6998868634744707,0.3007746653370114,0.39936205972295835
B4,0.05,0.8,0.05,True,True,True,127,192,0.6831549313713838,0.7371504045359598,0.5810218367421847,0.6154556322402482,0.4203643332241092,0.48841358992470446
B4,0.05,0.9,0.05,True,True,True,95,192,0.538876408714951,0.6503415572720017,0.4507704813261195,0.5118719622092522,0.45769636228540056,0.5807359291651338
B4,0.05,1.0,0.05,True,True,True,95,192,0.4763087901222537,0.5647955330657539,0.35913689439920904,0.409016236402977,0.5226552056176443,0.6617213628754037
B4,0.05,1.1,0.05,True,True,True,95,192,0.41046073087891377,0.49265077278330405,0.2815209054945439,0.32393422779196346,0.589948137627699,0.7226840203755377
B4,0.05,1.2,0.05,True,True,True,95,192,0.36669725890726534,0.43573679431951223,0.22619010931443273,0.26030999044410846,0.6114624724770518,0.7663960987290113
B4,0.05,1.3,0.05,True,True,True,95,192,0.3348529882036936,0.39181793897636774,0.1855567892504265,0.21418964873716037,0.6241881323900786,0.7966007421627979
B4,0.05,1.4,0.05,True,True,True,95,192,0.3040975296951099,0.3568554769573022,0.15528508367417262,0.1805394586460459,0.6406858861678004,0.8192462042800794
B4,0.05,1.5,0.05,True,True,True,64,192,0.24116634843252585,0.3219611806795805,0.11505036339314156,0.1541208809545664,0.4895236925269688,0.8350588248318292
B4,0.05,1.6,0.05,True,True,True,63,192,0.21442413793179446,0.30484569901786096,0.10016576714278685,0.13622870691992958,0.5628104463434537,0.8504943791728762
B4,0.05,1.7,0.05,True,True,True,63,192,0.20014897504780674,0.27892238910365974,0.08811543200304361,0.11993686248002913,0.5672512185392513,0.8580662400823043
B4,0.05,1.8,0.05,True,True,True,63,192,0.191715025021921,0.2676033321965063,0.08069016497104955,0.10897722491052877,0.563449481604986,0.870801911599709
B4,0.05,1.9,0.05,True,True,True,63,192,0.17936498374973048,0.24703525724960196,0.07236087357933488,0.09803247756489675,0.5636905979016597,0.8733035077002969
B4,0.05,2.0,0.05,True,True,True,63,192,0.17253174506764643,0.23407730088308945,0.06757768926101362,0.08987961285104787,0.5766119325158752,0.8793832902400999
B4,0.1,0.1,0.05,True,True,True,31,192,0.5570074290878764,0.9961995866833183,0.44823788826448496,0.8664802643852992,0.021527300129826163,0.038017730711040316
B4,0.1,0.2,0.05,True,True,True,31,192,0.5351064281310235,0.9866132430947825,0.43301938168717846,0.858149524454539,0.037041177854097856,0.09318294956741435
B4,0.1,0.3,0.05,True,True,True,63,192,0.7611089038093435,0.9696195355601518,0.6380918331890397,0.8434901837876281,0.09757904455133337,0.15021903507305773
B4,0.1,0.4,0.05,True,True,True,96,192,0.8633054384021581,0.9430179092551814,0.7299644562159224,0.8209987446275469,0.1648272354934967,0.2108125721114271
B4,0.1,0.5,0.05,True,True,True,95,192,0.8674123456678409,0.9015064225945016,0.7238031395219537,0.7867506841715156,0.23192059569085183,0.2772598830675621
B4,0.1,0.6,0.05,True,True,True,95,192,0.767480453412112,0.8432234080059641,0.6569432010285556,0.7334713768032085,0.2849464706522269,0.3547858005787848
B4,0.1,0.7,0.05,True,True,True,95,192,0.6703918541010301,0.7714230604318658,0.5825239178428021,0.650977320993307,0.3461318028873845,0.4476474674133176
B4,0.1,0.8,0.05,True,True,True,95,192,0.5871018029730339,0.6793611625379674,0.48748092442586677,0.5392026392412931,0.42945397774847277,0.5499592172286877
B4,0.1,0.9,0.05,True,True,True,96,192,0.4987321035150082,0.5844534770496836,0.37271005925452905,0.42184766436052,0.48774547239001426,0.6421601469012999
B4,0.1,1.0,0.05,True,True,True,95,192,0.4173851849082679,0.504430748805847,0.2858489361242293,0.32512189331393115,0.564591865632977,0.7111555795149254
B4,0.1,1.1,0.05,True,True,True,96,192,0.3780525992933119,0.44317140269039074,0.22395921038074337,0.2553253106964408,0.5815321247784346,0.7586975583984272
B4,0.1,1.2,0.05,True,True,True,96,192,0.3455690393784994,0.3966746426538594,0.18352970039872463,0.20669199876390013,0.5954366083086933,0.7916316928740652
B4,0.1,1.3,0.05,True,True,True,64,192,0.26146524979509544,0.36033507433321793,0.12753972240181433,0.1723107152729574,0.48467900174487716,0.8158947695109252
B4,0.1,1.4,0.05,True,True,True,63,192,0.23954537074605567,0.3318149133191441,0.10795981244407643,0.14739290825125306,0.5342076621411087,0.832653942486337
B4,0.1,1.5,0.05,True,True,True,63,192,0.20547708631132347,0.3077025464783096,0.09112943078282626,0.12853302050071064,0.5416091376955072,0.8469176572209275
B4,0.1,1.6,0.05,True,True,True,63,192,0.2102044115642967,0.2872585097357381,0.08442104704106942,0.11392983773617202,0.565924191817136,0.8583726841636171
B4,0.1,1.7,0.05,True,True,True,63,192,0.19311832133924925,0.26970138584604864,0.07430828392570232,0.10234358642375899,0.5730422677163296,0.8677414107803072
B4,0.1,1.8,0.05,True,True,True,63,192,0.18566183033126274,0.2544412152990223,0.06914325961359916,0.09295400408206597,0.5603317170755561,0.8755139196221695
B4,0.1,1.9,0.05,True,True,True,63,192,0.17232598618117395,0.23642425242399234,0.06198485744655452,0.0842734252660158,0.5508348898412733,0.8770609495202778
B4,0.1,2.0,0.05,True,True,True,63,192,0.15936835140779476,0.22464938036538407,0.05587567190872325,0.07778481789042224,0.565463621568593,0.8824124540440583
B4,0.15,0.1,0.05,True,True,True,31,192,0.5473267541522262,0.9957464896947833,0.43819518840151517,0.8659492858979352,0.021374542444598195,0.041648743119689094
B4,0.15,0.2,0.05,True,True,True,31,192,0.5480616433202121,0.9852249629383812,0.43854932808797875,0.8597484083595546,0.04715914148279192,0.11355397819386875
B4,0.15,0.3,0.05,True,True,True,63,192,0.7648026905915044,0.9649767648406449,0.6377142897132143,0.8395265591028658,0.1123222524164867,0.1624279699737641
B4,0.15,0.4,0.05,True,True,True,96,192,0.8572791319251265,0.9320357109294868,0.7249232411223744,0.8119459201764455,0.1862681776481211,0.22896095173620507
