n,kappa,h,ref,seed,method,cnots,delta_e,fidelity,joint_pass
8,0.15,0.4,antiphase,11,cost,32,0.23027201744542547,0.010609220356174738,False
8,0.15,0.4,antiphase,11,cost,64,0.0003165460524223729,0.9986944859756678,True
8,0.15,0.4,antiphase,11,cost,128,1.7936436426113644e-06,0.9999978758921932,True
8,0.15,0.4,antiphase,11,cost,128,1.7936436426113644e-06,0.9999978758921932,True
8,0.3,0.2,plus,37,cost,0,0.5145763277349316,0.028532910116002473,False
8,0.3,0.2,plus,37,cost,16,0.08432187204993091,0.48187878884011254,False
8,0.3,0.2,plus,37,cost,64,2.9701473928223088e-05,0.9998167990971918,True
8,0.3,0.2,plus,37,cost,128,4.95876971595699e-07,0.9999992983969386,True
8,0.3,0.2,plus,37,cost,128,4.95876971595699e-07,0.9999992983969386,True
8,0.7,1.0,ghz,11,cost,7,0.9227629954959675,0.00565453943837866,False
8,0.7,1.0,ghz,11,cost,15,0.35139308113467693,0.13088724487152756,False
8,0.7,1.0,ghz,11,cost,31,0.19128075434335678,0.3919867346713037,False
8,0.7,1.0,ghz,11,cost,63,0.0035253732638154123,0.9949250252138276,False
8,0.7,1.0,ghz,11,cost,95,0.0010135452139083956,0.9988005363043141,False
8,0.7,1.0,ghz,11,cost,127,0.00037365233341968285,0.99958193753269,True
8,0.7,1.0,ghz,11,cost,127,0.00037365233341968285,0.99958193753269,True
8,0.75,0.3,ghz,11,cost,7,0.5325790564859949,8.01408712911484e-06,False
8,0.75,0.3,ghz,11,cost,15,0.26167937344804515,0.0022267640357586833,False
8,0.75,0.3,ghz,11,cost,63,0.0019308043931324237,0.5029046942355229,False
8,0.75,0.3,ghz,11,cost,95,0.001756670241600533,0.507022836606063,False
8,0.75,0.3,ghz,11,cost,127,0.0016685788372333699,0.5150901506291016,False
8,0.75,0.3,ghz,11,cost,127,0.0016685788372333699,0.5150901506291016,False
8,0.175,0.15,plus,11,cost,0,0.6818451315714945,0.0164708130635257,False
8,0.175,0.15,plus,11,cost,16,0.1641159923272908,0.4937804127074002,False
8,0.175,0.15,plus,11,cost,32,0.0008880183089854388,0.9977900453865092,True
8,0.175,0.15,plus,11,cost,64,5.5194062476005e-07,0.9999985309471242,True
8,0.175,0.15,plus,11,cost,94,4.475583537111305e-08,0.9999998933785721,True
8,0.8,0.4,plus,11,cost,0,0.4564908659982555,0.148165412310859,False
8,0.8,0.4,plus,11,cost,16,0.164472864167565,0.22353319224817586,False
8,0.8,0.4,plus,11,cost,32,0.017435734084714216,0.5714789507139827,False
8,0.8,0.4,plus,11,cost,64,0.004656217294958909,0.6326604338585261,False
8,0.8,0.4,plus,11,cost,96,0.0005181332579036191,0.9973280940838603,True
8,0.8,0.4,plus,11,cost,128,0.0003983806751641783,0.9980462096414541,True
8,0.8,0.4,plus,11,cost,128,0.0003983806751641783,0.9980462096414541,True
8,0.15,0.8,ghz,11,cost,7,0.2230758023813375,0.37914819879098677,False
8,0.15,0.8,ghz,11,cost,15,0.13277366287952186,0.5138424927258196,False
8,0.15,0.8,ghz,11,cost,31,0.028936481649881385,0.8362400223169064,False
8,0.15,0.8,ghz,11,cost,63,0.00035411572530708035,0.9993141168495265,True
8,0.15,0.8,ghz,11,cost,127,1.4073772310885246e-05,0.9999834280041723,True
8,0.15,0.8,ghz,11,cost,127,1.4073772310885246e-05,0.9999834280041723,True
8,0.4,1.0,antiphase,11,cost,6,0.7928378935528092,0.02011032793893155,False
8,0.4,1.0,antiphase,11,cost,16,0.36186171005467704,0.2993297843758426,False
8,0.4,1.0,antiphase,11,cost,32,0.032903542035827016,0.9309119079855392,False
8,0.4,1.0,antiphase,11,cost,64,0.0008815618198940722,0.9985810049216437,False
8,0.4,1.0,antiphase,11,cost,128,1.2748214860192064e-05,0.9999888833508613,True
8,0.4,1.0,antiphase,11,cost,128,1.2748214860192064e-05,0.9999888833508613,True
8,0.05,0.9,antiphase,11,cost,6,1.1403486808686112,0.001317399538674193,False
8,0.05,0.9,antiphase,11,cost,16,0.5824043808791948,0.06268983680868727,False
8,0.05,0.9,antiphase,11,cost,32,0.13453004045038974,0.6567071438627073,False
8,0.05,0.9,antiphase,11,cost,64,0.002174699912177669,0.9970276528853574,False
8,0.05,0.9,antiphase,11,cost,96,4.1103988355439824e-05,0.9999585917139349,True
8,0.05,0.9,antiphase,11,cost,128,6.187216168296317e-07,0.9999992902637567,True
8,0.05,0.9,antiphase,11,cost,128,6.187216168296317e-07,0.9999992902637567,True
8,0.975,1.25,plus,11,gradient,0,0.2674691779887697,0.7063692994695989,False
8,0.975,1.25,plus,11,gradient,64,0.005661790900899355,0.9936796695358913,False
8,0.975,1.25,plus,11,gradient,96,0.0031610205739296404,0.9961208408783481,False
8,0.975,1.25,plus,11,gradient,128,0.0008796354845075349,0.9991474110616575,True
8,0.975,1.25,plus,11,gradient,128,0.0008796354845075349,0.9991474110616575,True
8,0.825,0.85,antiphase,11,fixed,6,0.3104187034614856,0.24869215452315044,False
8,0.825,0.85,antiphase,11,fixed,22,0.3104187034614856,0.24869215452315044,False
8,0.0,1.6,antiphase,11,cost,6,1.7613025549744337,0.0070125561488847505,False
8,0.0,1.6,antiphase,11,cost,16,0.5613025549744344,0.41276470898891005,False
8,0.0,1.6,antiphase,11,cost,32,0.06116208694845637,0.9185843805426013,False
8,0.0,1.6,antiphase,11,cost,64,0.0008308356330368749,0.9991306856010548,False
8,0.0,1.6,antiphase,11,cost,128,6.259197307123543e-07,0.9999996416906473,True
8,0.0,1.6,antiphase,11,cost,128,6.259197307123543e-07,0.9999996416906473,True
8,0.975,0.15,plus,11,fixed,0,0.8308266821859968,0.029215852039379774,False
8,0.975,0.15,plus,11,fixed,16,0.4580478995416639,0.06388318999792202,False
8,0.75,1.0,plus,11,cost,0,0.23424445332626098,0.7398036010326396,False
8,0.75,1.0,plus,11,cost,16,0.06246153017369882,0.8653400441693774,False
8,0.75,1.0,plus,11,cost,32,0.014507062015640004,0.974000169964276,False
8,0.75,1.0,plus,11,cost,64,0.0027429921958825876,0.9963796566877376,False
8,0.75,1.0,plus,11,cost,96,0.0011165127119825424,0.9987399877087484,False
8,0.75,1.0,plus,11,cost,128,0.0005089506797741894,0.9994988759695166,True
8,0.75,1.0,plus,11,cost,128,0.0005089506797741894,0.9994988759695166,True
12,0.0,0.6,antiphase,11,cost,10,1.0922637454098976,6.975821969817912e-08,False
12,0.0,0.6,antiphase,11,cost,32,0.44803505801937166,0.02190007699467442,False
12,0.0,0.6,antiphase,11,cost,64,0.22963012393081073,0.013022819577772501,False
12,0.0,0.6,antiphase,11,cost,96,0.2140055037555134,0.0033994563291032745,False
12,0.0,0.6,antiphase,11,cost,128,0.2073941454103251,0.005911056283730683,False
12,0.0,0.6,antiphase,11,cost,128,0.2073941454103251,0.005911056283730683,False
8,0.3,1.2,antiphase,23,fixed,6,1.0710134982110622,0.01475669103723503,False
8,0.3,1.2,antiphase,23,fixed,22,1.0710134982110622,0.01475669103723503,False
8,0.1,0.6,antiphase,11,cost,6,0.9055558867881389,0.00013389026751290135,False
8,0.1,0.6,antiphase,11,cost,16,0.5353585671066835,0.0187591932411477,False
8,0.1,0.6,antiphase,11,cost,32,0.016786842702654736,0.94889372530425,False
8,0.1,0.6,antiphase,11,cost,64,0.0022293248563336476,0.989621119320497,False
8,0.1,0.6,antiphase,11,cost,96,7.812930698691822e-05,0.9998410829556724,True
8,0.1,0.6,antiphase,11,cost,128,1.0860464010331583e-06,0.9999986090744879,True
8,0.1,0.6,antiphase,11,cost,128,1.0860464010331583e-06,0.9999986090744879,True
8,0.3,0.6,plus,11,cost,0,0.2778077277419503,0.5074549762598122,False
8,0.3,0.6,plus,11,cost,16,0.01944141293467805,0.9260946746228643,False
8,0.3,0.6,plus,11,cost,32,0.002019821398026922,0.9904756782406682,False
8,0.3,0.6,plus,11,cost,96,1.2655243306847197e-05,0.9999764009835571,True
8,0.3,0.6,plus,11,cost,128,2.984629132729566e-06,0.9999942118981677,True
8,0.3,0.6,plus,11,cost,128,2.984629132729566e-06,0.9999942118981677,True
8,0.5,2.0,plus,11,cost,0,0.12041951912445237,0.9100282869793308,False
8,0.5,2.0,plus,11,cost,16,0.012313032324862139,0.9862136520237587,False
8,0.5,2.0,plus,11,cost,32,0.0023257774214866522,0.9977854309634552,False
8,0.5,2.0,plus,11,cost,64,5.039269115636458e-05,0.9999734191233712,True
8,0.5,2.0,plus,11,cost,128,5.984684677162733e-06,0.999997043853551,True
8,0.5,2.0,plus,11,cost,128,5.984684677162733e-06,0.999997043853551,True
8,0.6,0.9,antiphase,11,cost,6,0.5194624985995019,0.05877390495063262,False
8,0.6,0.9,antiphase,11,cost,16,0.3458385829157382,0.18707573011312362,False
8,0.6,0.9,antiphase,11,cost,32,0.050900489777789826,0.875646004720038,False
8,0.6,0.9,antiphase,11,cost,64,0.0023171355952182893,0.9967565859569298,False
8,0.6,0.9,antiphase,11,cost,96,0.000620755063005296,0.9992207028090515,True
8,0.6,0.9,antiphase,11,cost,128,0.0002704064350607105,0.9996672186711322,True
8,0.6,0.9,antiphase,11,cost,128,0.0002704064350607105,0.9996672186711322,True
8,0.0,1.9,plus,11,cost,0,0.13429089323835974,0.8584866216384137,False
8,0.0,1.9,plus,11,cost,16,0.0067368283404452,0.990499920806078,False
8,0.0,1.9,plus,11,cost,32,0.0013875093490129942,0.9978577906425921,False
8,0.0,1.9,plus,11,cost,96,7.167428852206115e-06,0.9999961787756151,True
8,0.0,1.9,plus,11,cost,128,7.145061506896866e-07,0.999999625650307,True
8,0.0,1.9,plus,11,cost,128,7.145061506896866e-07,0.999999625650307,True
8,0.025,0.85,antiphase,11,cost,6,1.1525247217057188,0.0006812070607573615,False
8,0.025,0.85,antiphase,11,cost,16,0.7129525302039152,0.04151096003427236,False
8,0.025,0.85,antiphase,11,cost,32,0.04627074207491488,0.8411206139866331,False
8,0.025,0.85,antiphase,11,cost,64,0.0027845408358266877,0.9949857262182279,False
8,0.025,0.85,antiphase,11,cost,96,0.0003421574867821242,0.9996056099552548,True
8,0.025,0.85,antiphase,11,cost,128,1.229967977955937e-05,0.9999884169762645,True
8,0.025,0.85,antiphase,11,cost,128,1.229967977955937e-05,0.9999884169762645,True
8,0.325,1.25,plus,11,cost,0,0.16504617736923466,0.8129079224903442,False
8,0.325,1.25,plus,11,cost,16,0.0045449252424774045,0.9925629379228254,False
8,0.325,1.25,plus,11,cost,32,0.0013739530237955044,0.9968453620607098,False
8,0.325,1.25,plus,11,cost,64,0.00010612493824035951,0.9998739456503537,True
8,0.325,1.25,plus,11,cost,96,5.884310472437093e-06,0.9999958985248136,True
8,0.325,1.25,plus,11,cost,128,2.15002442249812e-06,0.9999983717388641,True
8,0.325,1.25,plus,11,cost,128,2.15002442249812e-06,0.9999983717388641,True
8,0.15,1.2,plus,11,cost,0,0.18562973838840846,0.7421983428379376,False
8,0.15,1.2,plus,11,cost,16,0.009103709087676659,0.9791780708367821,False
8,0.15,1.2,plus,11,cost,32,0.001425058964375392,0.9958894922303703,False
8,0.15,1.2,plus,11,cost,64,9.764805469858473e-05,0.9998575576975195,True
8,0.15,1.2,plus,11,cost,128,1.303190351187311e-07,0.9999998956549948,True
8,0.15,1.2,plus,11,cost,128,1.303190351187311e-07,0.9999998956549948,True
8,0.6,1.5,antiphase,11,cost,6,1.0581278760899804,0.042756350129386,False
8,0.6,1.5,antiphase,11,cost,16,0.41166360084278275,0.4130396295508471,False
8,0.6,1.5,antiphase,11,cost,32,0.031431373450228284,0.9560355655039078,False
8,0.6,1.5,antiphase,11,cost,64,0.000573663392430035,0.9996041462835022,True
8,0.6,1.5,antiphase,11,cost,128,2.71620394329819e-05,0.9999812259559696,True
8,0.6,1.5,antiphase,11,cost,128,2.71620394329819e-05,0.9999812259559696,True
8,0.3,0.5,plus,37,cost,0,0.31314929279091114,0.3677511084063065,False
8,0.3,0.5,plus,37,cost,16,0.02961075924006873,0.814111796649553,False
8,0.3,0.5,plus,37,cost,32,0.006652371217044206,0.9244114643606648,False
8,0.3,0.5,plus,37,cost,64,0.00016022851176267228,0.9990386629817325,False
8,0.3,0.5,plus,37,cost,128,3.000810761544237e-06,0.9999929331279157,True
8,0.3,0.5,plus,37,cost,128,3.000810761544237e-06,0.9999929331279157,True
8,0.8,0.2,plus,37,fixed,0,0.6128660251752662,0.044882969890375046,False
8,0.8,0.2,plus,37,fixed,16,0.2713455446488776,0.07161270372475861,False
8,0.45,0.7,plus,11,cost,0,0.24156292606812846,0.6482762561237043,False
8,0.45,0.7,plus,11,cost,16,0.016570088781396874,0.94519012663606,False
8,0.45,0.7,plus,11,cost,32,0.008373860275816769,0.9637434282153355,False
8,0.45,0.7,plus,11,cost,64,0.0012510467222368593,0.9970901315818053,False
8,0.45,0.7,plus,11,cost,96,0.00028215650898000266,0.9996048896113898,True
8,0.45,0.7,plus,11,cost,128,0.00010819929963512553,0.9998656991600394,True
8,0.45,0.7,plus,11,cost,128,0.00010819929963512553,0.9998656991600394,True
8,0.25,1.9,antiphase,11,cost,6,1.768788604811455,0.01643279140664807,False
8,0.25,1.9,antiphase,11,cost,16,0.5755437758553272,0.43122605049497115,False
8,0.25,1.9,antiphase,11,cost,32,0.38496871285323264,0.47633658810743823,False
8,0.25,1.9,antiphase,11,cost,64,9.904922986603282e-05,0.999876811534159,True
8,0.25,1.9,antiphase,11,cost,96,8.919980221122614e-07,0.9999995329371717,True
8,0.25,1.9,antiphase,11,cost,128,1.6522890522452371e-07,0.9999999185344807,True
8,0.25,1.9,antiphase,11,cost,128,1.6522890522452371e-07,0.9999999185344807,True
8,0.175,0.15,plus,11,fixed,0,0.6818451315714945,0.0164708130635257,False
8,0.175,0.15,plus,11,fixed,16,0.29980272681451203,0.1380351682495609,False
8,0.0,1.9,ghz,11,cost,7,1.034290893238355,0.06744655955911619,False
8,0.0,1.9,ghz,11,cost,15,0.628097645388277,0.21520926278654703,False
8,0.0,1.9,ghz,11,cost,31,0.017760904137799294,0.9808181322757016,False
8,0.0,1.9,ghz,11,cost,63,5.507316365616077e-05,0.9999621330848512,True
8,0.0,1.9,ghz,11,cost,95,4.365602609190944e-06,0.9999977213771594,True
8,0.0,1.9,ghz,11,cost,127,1.1823661179022338e-06,0.9999993841677048,True
8,0.0,1.9,ghz,11,cost,127,1.1823661179022338e-06,0.9999993841677048,True
8,0.3,0.5,antiphase,23,fixed,6,0.5131492927909107,0.001845464296981564,False
8,0.3,0.5,antiphase,23,fixed,22,0.5131492927909108,0.001845464296981564,False
8,0.75,1.2,plus,11,cost,0,0.2086434833035602,0.7910000447917739,False
8,0.75,1.2,plus,11,cost,16,0.05633002425192646,0.8948209908828519,False
8,0.75,1.2,plus,11,cost,32,0.013107059919490238,0.9841343186122797,False
8,0.75,1.2,plus,11,cost,64,0.0014660017777941015,0.9984645370160538,False
8,0.75,1.2,plus,11,cost,96,0.0005184293484306046,0.9995128973392903,True
8,0.75,1.2,plus,11,cost,128,0.00017112922027395783,0.9998611494300592,True
8,0.75,1.2,plus,11,cost,128,0.00017112922027395783,0.9998611494300592,True
8,0.0,1.0,antiphase,23,fixed,6,1.2814577238707536,0.001468450803653041,False
8,0.0,1.0,antiphase,23,fixed,22,1.2814577238707536,0.0013272051633870362,False
8,0.15,1.3,plus,11,cost,0,0.17257570139642087,0.7765063958172065,False
8,0.15,1.3,plus,11,cost,16,0.008949566635869655,0.9825625768248598,False
8,0.15,1.3,plus,11,cost,32,0.0007961267384417603,0.9980936281615532,False
8,0.15,1.3,plus,11,cost,128,7.479488808304069e-07,0.9999994473080887,True
8,0.15,1.3,plus,11,cost,128,7.479488808304069e-07,0.9999994473080887,True
8,0.9,1.2,ghz,11,cost,7,1.3490305562784954,0.0025460053622760686,False
8,0.9,1.2,ghz,11,cost,15,0.35903055627849545,0.17681855764174337,False
8,0.9,1.2,ghz,11,cost,31,0.17864419792326935,0.42753225150012714,False
8,0.9,1.2,ghz,11,cost,95,0.0012529983509033116,0.9987120110894879,False
8,0.9,1.2,ghz,11,cost,127,0.0004511358650662878,0.9996018092549587,True
8,0.9,1.2,ghz,11,cost,127,0.0004511358650662878,0.9996018092549587,True
12,0.0,0.2,ghz,11,cost,11,0.01002525404096355,0.9701118559121858,False
12,0.0,0.2,ghz,11,cost,31,0.0017124303463897188,0.9948144812997493,False
12,0.0,0.2,ghz,11,cost,63,2.7561089074090717e-05,0.9999385864299338,True
12,0.0,0.2,ghz,11,cost,127,2.3601532876208844e-07,0.9999992707183989,True
12,0.0,0.2,ghz,11,cost,127,2.3601532876208844e-07,0.9999992707183989,True
12,0.3,1.0,ghz,11,cost,11,0.49573094816768215,0.011534283460185504,False
12,0.3,1.0,ghz,11,cost,31,0.22039609239306066,0.13594393196586768,False
12,0.3,1.0,ghz,11,cost,63,0.0020228144055562205,0.9919322877547316,False
12,0.3,1.0,ghz,11,cost,95,0.0004690902275824212,0.9982533531448021,False
12,0.3,1.0,ghz,11,cost,127,6.323002874975003e-05,0.9997739972371482,True
12,0.3,1.0,ghz,11,cost,127,6.323002874975003e-05,0.9997739972371482,True
8,0.4,1.8,plus,11,cost,0,0.1254944268838476,0.8948406811660431,False
8,0.4,1.8,plus,11,cost,16,0.006892917077125693,0.9913252895183577,False
8,0.4,1.8,plus,11,cost,32,0.0016025360650822051,0.9980682818503364,False
8,0.4,1.8,plus,11,cost,64,4.161960156290334e-05,0.999971876219297,True
8,0.4,1.8,plus,11,cost,96,2.5928867086744134e-06,0.9999986102333255,True
8,0.4,1.8,plus,11,cost,128,9.225157970860209e-07,0.9999995256908248,True
8,0.4,1.8,plus,11,cost,128,9.225157970860209e-07,0.9999995256908248,True
8,0.4,2.0,antiphase,11,cost,6,1.7154681262996285,0.02326468939732511,False
8,0.4,2.0,antiphase,11,cost,16,0.5718558515747179,0.4378304257763027,False
8,0.4,2.0,antiphase,11,cost,32,0.4324562298880834,0.4705601245395781,False
8,0.4,2.0,antiphase,11,cost,64,0.0001690843479860149,0.9998470791559977,True
8,0.4,2.0,antiphase,11,cost,96,5.205511557804243e-06,0.9999973298483124,True
8,0.4,2.0,antiphase,11,cost,128,8.209586925822521e-07,0.9999996221206346,True
8,0.4,2.0,antiphase,11,cost,128,8.209586925822521e-07,0.9999996221206346,True
8,0.1,1.0,ghz,11,cost,7,0.33537901680118876,0.2587054364848293,False
8,0.1,1.0,ghz,11,cost,15,0.2015626049458361,0.4081744659682288,False
8,0.1,1.0,ghz,11,cost,31,0.06380665503053096,0.6999139023034311,False
8,0.1,1.0,ghz,11,cost,63,0.0019582431734208594,0.9966258148668904,False
8,0.1,1.0,ghz,11,cost,95,4.67783436299829e-05,0.9999481726477418,True
8,0.1,1.0,ghz,11,cost,127,5.237076055264467e-06,0.9999951193262122,True
8,0.1,1.0,ghz,11,cost,127,5.237076055264467e-06,0.9999951193262122,True
8,0.15,0.2,ghz,11,cost,7,0.011835433098110082,0.9719535663705854,False
8,0.15,0.2,ghz,11,cost,15,0.005962316291699854,0.9857064254226956,False
8,0.15,0.2,ghz,11,cost,31,5.5642056946525464e-05,0.9998293600302599,True
8,0.15,0.2,ghz,11,cost,63,6.822408098794419e-06,0.999978461557869,True
8,0.15,0.2,ghz,11,cost,127,6.859737755604556e-08,0.999999899203945,True
8,0.15,0.2,ghz,11,cost,127,6.859737755604556e-08,0.999999899203945,True
8,0.95,0.6,plus,11,cost,0,0.4613283702784554,0.22456956445438375,False
8,0.95,0.6,plus,11,cost,16,0.20175406791069284,0.32153619928704374,False
8,0.95,0.6,plus,11,cost,32,0.013455604982981928,0.9702914477544219,False
8,0.95,0.6,plus,11,cost,64,0.0013337489526923374,0.99614918765471,False
8,0.95,0.6,plus,11,cost,96,0.0008102123117430526,0.9974845046931006,True
8,0.95,0.6,plus,11,cost,128,0.0005014113202874704,0.9987846257251723,True
8,0.95,0.6,plus,11,cost,128,0.0005014113202874704,0.9987846257251723,True
8,0.975,0.85,antiphase,11,cost,6,0.23952155151026722,0.4504386061417893,False
8,0.975,0.85,antiphase,11,cost,16,0.13306949709689997,0.6403349928272325,False
8,0.975,0.85,antiphase,11,cost,32,0.01656362681140089,0.9507954447344702,False
8,0.975,0.85,antiphase,11,cost,64,0.00370589674543087,0.9916606948978866,False
8,0.975,0.85,antiphase,11,cost,96,0.0019301719908435544,0.9971196885887421,False
8,0.975,0.85,antiphase,11,cost,128,0.0006851187793834868,0.9990483605255099,True
8,0.975,0.85,antiphase,11,cost,128,0.0006851187793834868,0.9990483605255099,True
8,1.0,1.3,plus,11,cost,0,0.26856335016133426,0.7101343765059825,False
8,1.0,1.3,plus,11,cost,16,0.08942582954967526,0.8819017315565367,False
8,1.0,1.3,plus,11,cost,32,0.02312448542728318,0.9691571086053409,False
8,1.0,1.3,plus,11,cost,96,0.0009055364745562677,0.9991717957333296,True
8,1.0,1.3,plus,11,cost,128,0.000548098591201418,0.999531665202008,True
8,1.0,1.3,plus,11,cost,128,0.000548098591201418,0.999531665202008,True
8,0.1,0.5,antiphase,11,cost,6,0.8717775042493459,3.0436542393893133e-05,False
8,0.1,0.5,antiphase,11,cost,16,0.5893456016115116,0.008091021320987204,False
8,0.1,0.5,antiphase,11,cost,32,0.010356400204945104,0.9728981733619363,False
8,0.1,0.5,antiphase,11,cost,96,3.848944423900935e-05,0.9999108216657393,True
8,0.1,0.5,antiphase,11,cost,128,5.278209780357201e-07,0.999999355278558,True
8,0.1,0.5,antiphase,11,cost,128,5.278209780357201e-07,0.999999355278558,True
8,0.35,0.5,ghz,11,cost,7,0.14654489346222688,0.16284941397649513,False
8,0.35,0.5,ghz,11,cost,15,0.09905695639429535,0.22908465616229517,False
8,0.35,0.5,ghz,11,cost,31,0.04782383355585318,0.3791697049045534,False
8,0.35,0.5,ghz,11,cost,63,0.0007185184044993242,0.9952222436974645,False
8,0.35,0.5,ghz,11,cost,127,9.932478653063015e-05,0.9997200809488229,True
8,0.35,0.5,ghz,11,cost,127,9.932478653063015e-05,0.9997200809488229,True
12,0.8,2.0,plus,11,cost,0,0.15474911050507334,0.8309817780065982,False
12,0.8,2.0,plus,11,cost,32,0.034095624615019325,0.9432350154688378,False
12,0.8,2.0,plus,11,cost,64,0.0035956269073231795,0.9945025536273018,False
12,0.8,2.0,plus,11,cost,96,0.0010049137993594452,0.9986460064507746,False
12,0.8,2.0,plus,11,cost,128,0.0003624735107905508,0.9995405862087895,True
12,0.8,2.0,plus,11,cost,128,0.0003624735107905508,0.9995405862087895,True
12,0.3,1.5,plus,11,cost,0,0.14358876616870533,0.7903322089711023,False
12,0.3,1.5,plus,11,cost,32,0.0017150868871320668,0.9967217971446045,False
12,0.3,1.5,plus,11,cost,64,0.0006613248096369873,0.998320732333774,False
12,0.3,1.5,plus,11,cost,96,8.843445159723018e-05,0.9998145318820277,True
12,0.3,1.5,plus,11,cost,128,1.2463888255709321e-05,0.999979249210821,True
12,0.3,1.5,plus,11,cost,128,1.2463888255709321e-05,0.999979249210821,True
8,0.55,1.9,ghz,11,cost,7,1.578904657934722,0.012956141923486132,False
8,0.55,1.9,ghz,11,cost,15,0.8668353879097213,0.13150032355033645,False
8,0.55,1.9,ghz,11,cost,31,0.41344575564059305,0.498660299904557,False
8,0.55,1.9,ghz,11,cost,63,0.0008026339965692131,0.9994302266169461,True
8,0.55,1.9,ghz,11,cost,95,2.766678374577225e-05,0.99998523746116,True
8,0.55,1.9,ghz,11,cost,127,8.105197305319223e-06,0.9999956765217237,True
8,0.55,1.9,ghz,11,cost,127,8.105197305319223e-06,0.9999956765217237,True
8,0.6,0.1,plus,11,cost,0,0.5042502602135038,0.03353192768585568,False
8,0.6,0.1,plus,11,cost,16,0.04455534287046636,0.2545784393146085,False
8,0.6,0.1,plus,11,cost,64,4.5419558725390274e-05,0.5001389606786047,False
8,0.6,0.1,plus,11,cost,96,4.155713505760161e-05,0.5002627477884249,False
8,0.6,0.1,plus,11,cost,128,4.089139695262478e-05,0.5003603903871959,False
8,0.6,0.1,plus,11,cost,128,4.089139695262478e-05,0.5003603903871959,False
8,0.05,0.9,ghz,11,cost,7,0.2403486808686115,0.453983747135138,False
8,0.05,0.9,ghz,11,cost,15,0.13938854512934107,0.59565945275451,False
8,0.05,0.9,ghz,11,cost,31,0.022987130726875638,0.899656665014949,False
8,0.05,0.9,ghz,11,cost,63,0.0008998389961263342,0.9986667759891626,True
8,0.05,0.9,ghz,11,cost,95,6.461483464592632e-05,0.9999247823916987,True
8,0.05,0.9,ghz,11,cost,127,6.494247899446748e-07,0.9999992709829916,True
8,0.05,0.9,ghz,11,cost,127,6.494247899446748e-07,0.9999992709829916,True
12,0.8,1.6,plus,11,cost,0,0.18347906590590787,0.7662228104245175,False
12,0.8,1.6,plus,11,cost,32,0.03515039938645644,0.923950892792285,False
12,0.8,1.6,plus,11,cost,64,0.006028290399981391,0.9886035908778347,False
12,0.8,1.6,plus,11,cost,96,0.0013470918902248978,0.9978956355379098,False
12,0.8,1.6,plus,11,cost,128,0.0007249456417213196,0.998905392731731,True
12,0.8,1.6,plus,11,cost,128,0.0007249456417213196,0.998905392731731,True
8,0.45,0.8,plus,11,cost,0,0.22320061381871148,0.6956168829968806,False
8,0.45,0.8,plus,11,cost,16,0.014764907412740058,0.956887314569282,False
8,0.45,0.8,plus,11,cost,32,0.0072364694867737,0.9740530521393624,False
8,0.45,0.8,plus,11,cost,64,0.000844350600135213,0.9984593920664047,True
8,0.45,0.8,plus,11,cost,96,0.0001345431275581177,0.9998507293545312,True
8,0.45,0.8,plus,11,cost,128,4.985344295649341e-05,0.999932501241948,True
8,0.45,0.8,plus,11,cost,128,4.985344295649341e-05,0.999932501241948,True
8,0.0,1.8,antiphase,11,fixed,6,1.9421716759656826,0.008353127322230923,False
8,0.0,1.8,antiphase,11,fixed,22,1.9421716759656826,0.009291732254436181,False
8,0.0,1.0,plus,11,cost,0,0.2814577238707543,0.4215096173044166,False
8,0.0,1.0,plus,11,cost,16,0.06098724338829653,0.7532925242341272,False
8,0.0,1.0,plus,11,cost,32,0.026344611254095707,0.9075149042960089,False
8,0.0,1.0,plus,11,cost,64,0.001174210308282353,0.9986858131168587,False
8,0.0,1.0,plus,11,cost,96,2.304166943267738e-05,0.999978452479191,True
8,0.0,1.0,plus,11,cost,128,1.400972671206091e-08,0.9999999887394968,True
8,0.0,1.0,plus,11,cost,128,1.400972671206091e-08,0.9999999887394968,True
8,0.025,0.55,ghz,11,fixed,7,0.07962863052123481,0.8348868547319329,False
8,0.025,0.55,ghz,11,fixed,23,0.003395587162259739,0.9897320911435161,False
8,0.3,0.8,plus,11,cost,0,0.22952348928626187,0.6523069447553137,False
8,0.3,0.8,plus,11,cost,16,0.012828241158840736,0.9686532742725733,False
8,0.3,0.8,plus,11,cost,32,0.001254095260539767,0.995146795723221,False
8,0.3,0.8,plus,11,cost,96,3.278000403184045e-05,0.9999500610168495,True
8,0.3,0.8,plus,11,cost,128,1.160506463260269e-05,0.9999846205216721,True
8,0.3,0.8,plus,11,cost,128,1.160506463260269e-05,0.9999846205216721,True
12,0.3,1.4,plus,11,cost,0,0.1516446148026418,0.7682747123725874,False
12,0.3,1.4,plus,11,cost,32,0.002097508228521505,0.9959443351679172,False
12,0.3,1.4,plus,11,cost,64,0.0007832402495768775,0.9978337607028037,False
12,0.3,1.4,plus,11,cost,96,0.00010166277247621498,0.9997775978622385,True
12,0.3,1.4,plus,11,cost,128,1.4573250496141554e-05,0.999973682159707,True
12,0.3,1.4,plus,11,cost,128,1.4573250496141554e-05,0.999973682159707,True
8,0.5,0.1,plus,11,cost,0,0.445981923629755,0.20309264936558977,False
8,0.5,0.1,plus,11,cost,16,0.022909286789306926,0.45719101321503874,False
8,0.5,0.1,plus,11,cost,32,0.018255424926131858,0.5903500034103661,False
