run_id,point,kappa,h,layers,seed,initialization_source,started_utc,fingerprint,energy,nit,nfev,njev,optimization_success,status,message,gradient_inf,seconds,ed_energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,mx,observable_pass,state_pass,joint_pass,parameters,cnots,high_level_gates,compiled_unitary_gates,unitary_depth,depth_with_channels,archive_sha256
p10_L4_s37,10,0.8,0.4,4,37,independent_uniform,2026-09-22T03:41:38.853121+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.8437810056301345,196,216,216,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.689979968690693e-06,0.03949737499351613,-6.851926927986037,0.0010182402944878266,0.9957757330765384,0.016719659991687008,0.0053730159802533595,0.013073211520187256,0.3061831311660521,False,True,False,12,128,104,232,149,245,e47ef8723d904a0e2f2214e2582813a132d5e290430009384d682930437ab94b
p10_L6_s11,10,0.8,0.4,6,11,independent_uniform,2026-09-22T03:41:38.897134+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.350988630519939,191,213,213,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.220684988369804e-06,0.05641420799656771,-6.851926927986037,0.06261728718326232,0.8821640009060722,0.04335305898481101,0.02026085296155479,0.11882755064582279,0.20042879204041658,False,False,False,18,192,152,344,223,367,ecc552b657fc0f88165fd0b8d3252f0280a7c7b23dc3dc6a7102a4dc47ae4592
p10_L6_s23,10,0.8,0.4,6,23,independent_uniform,2026-09-22T03:41:38.959959+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.84384642786497,400,451,451,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0005228261229515141,0.11973987499368377,-6.851926927986037,0.0010100625151333587,0.9952197706339371,0.01748562433118417,0.005597140675933476,0.013196870496427593,0.3060594721898118,False,True,False,18,192,152,344,223,367,6084fd352ff7f394a024d2aec457cd2c3b547a928062959e590e06863d4fd7da
p10_L6_s37,10,0.8,0.4,6,37,independent_uniform,2026-09-22T03:41:39.085351+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.849408860932504,297,328,328,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9416371314529002e-05,0.08587283300585113,-6.851926927986037,0.0003147583816915933,0.9987190944121249,0.008405819951793458,0.0024423785449890767,0.005154604663041185,0.3141017380231982,True,True,True,18,192,152,344,223,367,d40bc1fc8d2676e46b0de62447244c8a44503f4e661b58fb182af32d2c597dbe
p11_L1_s11,11,0.8,0.5,1,11,independent_uniform,2026-09-22T03:41:39.177527+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.325955610603163,9,11,11,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4.6134740472325575e-09,0.0007330829976126552,-7.159576653851674,0.10420263040606381,0.5407485940418085,0.6993796531273543,0.22499788681514504,0.3548226718168993,0.8090797704063409,False,False,False,3,32,32,64,38,62,e3a18bf9cccd61b9b897e64338093cd5875d024c7cfa638691bab39ee6b062a6
p11_L1_s23,11,0.8,0.5,1,23,independent_uniform,2026-09-22T03:41:39.180165+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.325955610603165,10,14,14,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.005520620215975e-07,0.0011088330065831542,-7.159576653851674,0.10420263040606359,0.5407486057003589,0.6993796456133443,0.22499788258701042,0.35482266585478606,0.8090797644442277,False,False,False,3,32,32,64,38,62,f4434b428ba95916e7430c6a48a90de73fe9bc7079dd897c9a7d640e2959b383
p11_L1_s37,11,0.8,0.5,1,37,independent_uniform,2026-09-22T03:41:39.183473+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.325955610603167,13,16,16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.387934472380948e-08,0.001028333994327113,-7.159576653851674,0.10420263040606337,0.5407485941728986,0.699379653092721,0.22499788672906257,0.3548226715178868,0.8090797701073285,False,False,False,3,32,32,64,38,62,661dd94fecec7a1da31cc4c543b4befbd15b541ccd9c1af961c21c305851a450
p11_L2_s11,11,0.8,0.5,2,11,independent_uniform,2026-09-22T03:41:39.186611+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.555036544217107,38,50,50,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.208984392877312e-06,0.005057833011960611,-7.159576653851674,0.0755675137043208,0.5978516155578797,0.6931314025852311,0.2091038268435179,0.2970377315781694,0.751294830167611,False,False,False,6,64,56,120,75,123,06261d74ece47200b837b2d4747d85cd787df1a6508aa518397105f87bbce654
p11_L2_s23,11,0.8,0.5,2,23,independent_uniform,2026-09-22T03:41:39.194289+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.105075172586902,33,45,45,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.958238915582115e-07,0.0046920419845264405,-7.159576653851674,0.00681268515809641,0.9582497081813628,0.09547759758025953,0.03057127827091566,0.06791434051470968,0.38634275807473195,False,False,False,6,64,56,120,75,123,6b0a41d1cb84d67016a42f3966221ee8506c9099b9080a1cf8cb639161312b66
p11_L2_s37,11,0.8,0.5,2,37,independent_uniform,2026-09-22T03:41:39.201464+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.555036544217211,26,32,32,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.215706072699163e-06,0.003275291994214058,-7.159576653851674,0.07556751370430781,0.5978515879135508,0.6931314535123548,0.2091038331226281,0.2970377610284278,0.7512948596178695,False,False,False,6,64,56,120,75,123,7ea774ab75b65af12dd276870abe9ca16e990a14b75a41a61d64a6c7c8a41d6c
p11_L4_s11,11,0.8,0.5,4,11,independent_uniform,2026-09-22T03:41:39.207083+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.148701895765857,239,276,276,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.697996571742749e-06,0.050498667027568445,-7.159576653851674,0.001359344760727077,0.9956495572926787,0.02752207179759414,0.008005384728622889,0.010222706049672181,0.44403439253976945,False,True,False,12,128,104,232,149,245,482cfd974c31c13e61f64c024ba7a672a5af6b57693b36a1ac3c92ed0be87e9c
p11_L4_s23,11,0.8,0.5,4,23,independent_uniform,2026-09-22T03:41:39.261946+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.6999187177550645,66,77,77,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.832205582314344e-06,0.013925457984441891,-7.159576653851674,0.05745724201207614,0.695482934940254,0.6181612069443053,0.18497574170167874,0.2533772133193011,0.7076343119087427,False,False,False,12,128,104,232,149,245,57ad0bafc7c0200b6b3ee8e4d869d5290286c2b2d851542827cc1a05a53d186c
p11_L4_s37,11,0.8,0.5,4,37,independent_uniform,2026-09-22T03:41:39.279941+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.148701895744522,125,144,144,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.6740653012270457e-05,0.02614458298194222,-7.159576653851674,0.0013593447633939437,0.995649476878373,0.027522876373587524,0.008005675691847292,0.010223476491188987,0.44403362209825264,False,True,False,12,128,104,232,149,245,4de55c17b9451490e98c34246eddf9476ba14832c5974ecb59a9f5cca3155cc7
p11_L6_s11,11,0.8,0.5,6,11,independent_uniform,2026-09-22T03:41:39.310337+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.150914794681245,400,430,430,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0005644669355666654,0.11369716699118726,-7.159576653851674,0.0010827323963036317,0.9959069361937506,0.026206877972449805,0.0074207397824788135,0.010485964148280846,0.4437711344411608,False,True,False,18,192,152,344,223,367,c45a75470368c530bbac673e17d166bf9d1b4359328161fa607757b92c266a42
p11_L6_s23,11,0.8,0.5,6,23,independent_uniform,2026-09-22T03:41:39.429712+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.15270137805924,400,442,442,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0020322294345101466,0.1160973749938421,-7.159576653851674,0.0008594094740541625,0.9971827776986534,0.022094419563364776,0.006079451814936021,0.008295371080336456,0.4459617275091052,False,True,False,18,192,152,344,223,367,e4a5cba362dfbfd405c5eb7db7697d1d36626d1a6dc9924b0f20376c3afddf05
p11_L6_s37,11,0.8,0.5,6,37,independent_uniform,2026-09-22T03:41:21.223349+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.158328441386168,400,436,436,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.004806549332087684,0.11840424998081289,-7.159576653851674,0.00015602655818824918,0.999715377019153,0.004236050717261408,0.0010434909373750398,0.0008141945971946174,0.453442903992247,True,True,True,18,192,152,344,223,367,c5144dd76b6125d53205ca4b71b4d62ddee4c7214681f5294426c366511d6b05
p11_L8_s11,11,0.8,0.5,8,11,results/calibration_v1/runs/p11_L6_s11.npz,2026-09-22T03:42:20.760733+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.153802684055963,400,430,430,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.017657123090561555,0.15148362499894574,-7.159576653851674,0.0007217462244638595,0.9983054338715437,0.015219167295906666,0.004338223583378986,0.005794184930976276,0.44846291365846536,True,True,True,24,256,200,456,297,489,e0779198a05fbfdef12de8d999c5ec55008b81d8469c81781d9604ff083f65d1
p11_L8_s23,11,0.8,0.5,8,23,results/calibration_v1/runs/p11_L6_s23.npz,2026-09-22T03:42:20.919854+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.156500138662473,400,436,436,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.04010281902131041,0.15188558399677277,-7.159576653851674,0.00038456439865008907,0.999306097810769,0.007073557078459247,0.0019646282933649672,0.0017742626921434246,0.4524828358972982,True,True,True,24,256,200,456,297,489,a1fd27486e75218337908202a3e95a29649dbd8bbc306ace182df862bc8cc804
p11_L8_s37,11,0.8,0.5,8,37,results/calibration_v1/runs/p11_L6_s37.npz,2026-09-22T03:42:21.079929+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.158961929028851,400,432,432,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.005249028019314039,0.15076429100008681,-7.159576653851674,7.684060285284566e-05,0.9998961326807445,0.0019396083257490204,0.0005056982506426166,0.0006958040320739212,0.4535612945573677,True,True,True,24,256,200,456,297,489,6de03652cdfb4c6e4d958f5209907e051f6067fad59498d4fe08ce5252af84ad
p12_L1_s11,12,0.8,0.6,1,11,independent_uniform,2026-09-22T03:41:39.553092+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.982371277694974,10,14,14,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.2191604165964236e-07,0.0009094590204767883,-7.580609036552337,0.07477971985717036,0.7126734909177188,0.5172748123680724,0.16909204855857685,0.23595772634332035,0.8312471895400283,False,False,False,3,32,32,64,38,62,ac07d4eceb675495482504ed08cc483168c0ddf79ff71609d220d4787b008bda
p12_L1_s23,12,0.8,0.6,1,23,independent_uniform,2026-09-22T03:41:39.556133+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.98237127769497,10,12,12,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.5518416530730974e-08,0.0007936659967526793,-7.580609036552337,0.07477971985717091,0.7126734927056492,0.5172748116779519,0.16909204736640762,0.23595771618951022,0.8312471793862182,False,False,False,3,32,32,64,38,62,b68d8fea1ada9d0a3f4fa20e107777f268a90385905264c46d81f60cb23785e8
p12_L1_s37,12,0.8,0.6,1,37,independent_uniform,2026-09-22T03:41:39.558720+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.982371277694971,10,13,13,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.4730019276830717e-07,0.0008534589724149555,-7.580609036552337,0.0747797198571708,0.7126734937426812,0.5172748109412407,0.16909204688148946,0.2359577195916821,0.83124718278839,False,False,False,3,32,32,64,38,62,accba92e3ab1d8f12af12eceafc67a34eafc4614d5f093861430477b74c4f322
p12_L2_s11,12,0.8,0.6,2,11,independent_uniform,2026-09-22T03:41:39.561578+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.486249605002385,38,49,49,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.639817813538837e-07,0.005153582984348759,-7.580609036552337,0.01179492894374401,0.9387440363940243,0.15129132692477587,0.04502516807878065,0.05856643062257272,0.5367230325741352,False,False,False,6,64,56,120,75,123,0cbca89d71624881a6b3582d9926866f8bc65257addf4909097fc6c975672fd7
p12_L2_s23,12,0.8,0.6,2,23,independent_uniform,2026-09-22T03:41:39.569506+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.3182886697067175,34,40,40,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.385085659919241e-06,0.004078792000655085,-7.580609036552337,0.03279004585570244,0.8692112841755927,0.3732299293296989,0.10738668357889658,0.15086057133405206,0.74615003453076,False,False,False,6,64,56,120,75,123,391ca107684f59f3ff28c692df09434c71c3fab96df801d823cd4a8afb1404f8
p12_L2_s37,12,0.8,0.6,2,37,independent_uniform,2026-09-22T03:41:39.576045+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.318288669706995,49,58,58,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.0684262681001115e-07,0.005978959001367912,-7.580609036552337,0.032790045855667804,0.8692112993240142,0.373229971917594,0.10738669633105724,0.15086052611086342,0.7461499893075714,False,False,False,6,64,56,120,75,123,ac049c6296236da5f6766d85fe28295b7486ff5c8398b2b0995c8e9d4cc05a51
p12_L4_s11,12,0.8,0.6,4,11,independent_uniform,2026-09-22T03:41:39.584755+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.562423443871982,197,227,227,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.057492241685054e-05,0.04155716599780135,-7.580609036552337,0.0022731990850444195,0.9941538075949695,0.0387645398516282,0.010464663099922777,0.006401449459420783,0.5888880137372872,False,True,False,12,128,104,232,149,245,71688f1454b9a3f44d1e6b1c49eb166c768b1e2edb34b585b62e222ba4dc9f9a
p12_L4_s23,12,0.8,0.6,4,23,independent_uniform,2026-09-22T03:41:39.630819+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.559751127556609,168,197,197,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.537684403009393e-06,0.03604591698967852,-7.580609036552337,0.0026072386244659906,0.9932599287075292,0.038983816013647865,0.011296650886421011,0.009767137320868202,0.5855223258758397,False,True,False,12,128,104,232,149,245,0ac47dff6fd475fa4499004624436f8ea0520a16700daf5dde8be3534924f8b1
p12_L4_s37,12,0.8,0.6,4,37,independent_uniform,2026-09-22T03:41:39.670994+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.557279556445142,119,137,137,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0022961589140067e-05,0.02499000000534579,-7.580609036552337,0.0029161850133994083,0.9908366432349429,0.04907717591414751,0.013313471220340212,0.009713688181931746,0.5855757750147762,False,True,False,12,128,104,232,149,245,bf3ab906c74ad43713cc711f5b4422e309947d8eaa3b6d5c6a25321174a8e346
p12_L6_s11,12,0.8,0.6,6,11,independent_uniform,2026-09-22T03:41:39.700240+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.5683942907263795,400,441,441,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0003518601057580506,0.116157916985685,-7.580609036552337,0.0015268432282447009,0.9962418162461,0.033817647388128314,0.00854967949333632,0.005069746125941577,0.5902197170707664,False,True,False,18,192,152,344,223,367,27102ced14216f09fe9753cbaea611514a3f7fc6d25abaf55577910fc772ac22
p12_L6_s23,12,0.8,0.6,6,23,independent_uniform,2026-09-22T03:41:39.822004+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.550682335443124,298,332,332,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.364886324525479e-06,0.08823983301408589,-7.580609036552337,0.0037408376386516284,0.9887836752677244,0.06805975509747242,0.020561369872397817,0.02172953600933769,0.5735599271873703,False,False,False,18,192,152,344,223,367,cd2d9917eaf31242fde1c6464dd55ca1eb59ab5dbaf4ac94cbfc138ae4f23059
p12_L6_s37,12,0.8,0.6,6,37,independent_uniform,2026-09-22T03:41:39.915987+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.519736582870014,367,399,399,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.1424342034670474e-05,0.10625083398190327,-7.580609036552337,0.0076090567102904405,0.9647741446012436,0.12099541507564249,0.03463418329533202,0.03894907408638748,0.5563403891103205,False,False,False,18,192,152,344,223,367,4913915a67a764050eeb366eed72db66e70b9356c170a089a548d95b715bb0a0
p12_L8_s11,12,0.8,0.6,8,11,results/calibration_v1/runs/p12_L6_s11.npz,2026-09-22T03:42:21.239660+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.576497528052943,400,430,430,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.013872122552081478,0.15576787499594502,-7.580609036552337,0.0005139385624242099,0.9992997861378311,0.003442056618516709,0.0012346034489741364,0.0014147448706315346,0.5967042080673395,True,True,True,24,256,200,456,297,489,bee0723f5aeae8c44b1a171523e8cb605dce38e72d423933bc4167f867f729dc
p12_L8_s23,12,0.8,0.6,8,23,results/calibration_v1/runs/p12_L6_s23.npz,2026-09-22T03:42:21.403042+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.578429932312515,343,364,364,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.4087124834391034e-05,0.12842279201140627,-7.580609036552337,0.0002723880299777548,0.9996673194431828,0.0024868031190150575,0.00077345004097433,4.258056058703552e-05,0.5952468826361209,True,True,True,24,256,200,456,297,489,59a4512ae198eed75d8bd82e3faa675dffe50c8fe4d31f3e3061f45822619565
p12_L8_s37,12,0.8,0.6,8,37,results/calibration_v1/runs/p12_L6_s37.npz,2026-09-22T03:42:21.539314+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-7.574348715309223,400,429,429,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.011621002763570587,0.1503402499947697,-7.580609036552337,0.0007825401553892553,0.9986630755599695,0.014416537864183843,0.0035988173350477437,0.0016466413403757318,0.5936428218563322,True,True,True,24,256,200,456,297,489,d1fb7227a9edb68465c312ebc78cc4d901d582e5b982553e89f754cc7bdd1e2a
p13_L1_s11,13,0.8,0.8,1,11,independent_uniform,2026-09-22T03:41:40.028793+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.341123771048693,10,13,13,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.73587175931334e-08,0.0007945840188767761,-8.692088665878881,0.0438706118537735,0.8969151676887916,0.2318321809193782,0.08125897381721492,0.09722465525216428,0.8652813875250567,False,False,False,3,32,32,64,38,62,fa0b3e04ce7011cc86bcd03a0a82ada6b093e896d1c02677b94dac1b45d1576d
p13_L1_s23,13,0.8,0.8,1,23,independent_uniform,2026-09-22T03:41:40.032038+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.341123771048702,10,12,12,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.55937864024736e-08,0.000823125010356307,-8.692088665878881,0.04387061185377239,0.8969151658061888,0.23183218277910572,0.08125897554194225,0.09722465524515456,0.865281387518047,False,False,False,3,32,32,64,38,62,0cf483f2882ab8fa740fed7cd3916bd8c7c97e6d7912788fa9ad655cba4460c5
p13_L1_s37,13,0.8,0.8,1,37,independent_uniform,2026-09-22T03:41:40.034864+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.3411237710487,9,27,27,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.873627179018513e-07,0.0016590830055065453,-8.692088665878881,0.04387061185377261,0.8969151625579821,0.23183218604692657,0.08125897780345923,0.09722466018296028,0.8652813924558527,False,False,False,3,32,32,64,38,62,3387bdabcc443feeb54a3388c75a9c2105a4bf90bb1b858fd732ed4ed794a197
p13_L2_s11,13,0.8,0.8,2,11,independent_uniform,2026-09-22T03:41:40.038363+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.575371195400624,43,54,54,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.544124008302845e-07,0.00553841597866267,-8.692088665878881,0.014589683809782095,0.9666254715188001,0.15535677283036364,0.04478645065672343,0.04904447241259058,0.817101204685483,False,False,False,6,64,56,120,75,123,e8215c1d1d1ed101176bb711a8b4effb1b153f997d54a9d759dd1732b2e13fd3
p13_L2_s23,13,0.8,0.8,2,23,independent_uniform,2026-09-22T03:41:40.046328+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.487293747774999,29,31,31,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0568624556839268e-05,0.003370583988726139,-8.692088665878881,0.0255993647629853,0.9455570301492985,0.139724759818058,0.05026878996496914,0.0660774142156294,0.8341341464885218,False,False,False,6,64,56,120,75,123,8987e0e4708e3c39c6e9a89626be9b77d52ea673db2f2145d48845735ec4bdfe
p13_L2_s37,13,0.8,0.8,2,37,independent_uniform,2026-09-22T03:41:40.053077+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.575371195400173,48,57,57,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.225712462004651e-06,0.00564741701236926,-8.692088665878881,0.014589683809838494,0.9666254910969747,0.1553567307261938,0.04478642087314205,0.049044363798131374,0.8171010960710238,False,False,False,6,64,56,120,75,123,79738d15ef163114c1826195696480deea254fc3e0f1ac35cfe9f8fc7298eacc
p13_L4_s11,13,0.8,0.8,4,11,independent_uniform,2026-09-22T03:41:40.061747+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.653927820694491,72,78,78,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.99621784977711e-06,0.014263042015954852,-8.692088665878881,0.004770105648048695,0.9912973999417685,0.05020906612762399,0.014781236330466838,0.00260538819513656,0.770662120468029,False,True,False,12,128,104,232,149,245,a7bc32d94afef476a7e48a044795b3ba19bdacde52c519053a9759b7a6f84e33
p13_L4_s23,13,0.8,0.8,4,23,independent_uniform,2026-09-22T03:41:40.079997+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.675935372842348,245,293,293,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.217337037890843e-05,0.05359995798789896,-8.692088665878881,0.0020191616295666126,0.9970663842770763,0.006623243757020683,0.002528605367145907,0.008211851739783227,0.7762685840126756,False,True,False,12,128,104,232,149,245,d48d27d37849d8b1b5841a1a27150682e260e64276e438bbc4f39024f85c6853
p13_L4_s37,13,0.8,0.8,4,37,independent_uniform,2026-09-22T03:41:40.138036+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.655466252392305,399,451,451,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.00012990976454219094,0.08238708399585448,-8.692088665878881,0.004577801685822003,0.9922892608588512,0.02145918779004527,0.007936237605139992,0.01357252518040708,0.7816292574532995,False,True,False,12,128,104,232,149,245,4bdecdffc4bf74fa9f14e1509bb4350e83cf81c690a607384d68d473504e9918
p13_L6_s11,13,0.8,0.8,6,11,independent_uniform,2026-09-22T03:41:40.225034+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.607926459052536,400,441,441,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.014842304670446893,0.11704579202341847,-8.692088665878881,0.010520275853293182,0.9689806681642456,0.14897462949967197,0.043776281171996084,0.04686822907693344,0.8149249613498258,False,False,False,18,192,152,344,223,367,4f08391bf9fc0486e614538e38723f7da934b5f3f1bb291642ded886807a7ee0
p13_L6_s23,13,0.8,0.8,6,23,independent_uniform,2026-09-22T03:41:40.348661+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.682647617201127,400,439,439,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.004112994734869702,0.11631520799710415,-8.692088665878881,0.0011801310847192603,0.9984961926334207,0.007386087512631312,0.002604342292501005,0.006381585473851148,0.7744383177467435,False,True,False,18,192,152,344,223,367,2fcaf8fbde66edbbc5fc199cf0513801db611edd9429521c6f54d3a0befb775a
p13_L6_s37,13,0.8,0.8,6,37,independent_uniform,2026-09-22T03:41:40.470604+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.686903603494134,400,439,439,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0014870658295045303,0.11625508300494403,-8.692088665878881,0.0006481327980933926,0.9991784485794883,0.01117302949142679,0.0032303334389991445,0.001181636266280206,0.7692383685391726,True,True,True,18,192,152,344,223,367,c181046afe9cd1c5338a8c91d38ec2c7db83bf02eaba47652771ecf55291291a
p13_L8_s11,13,0.8,0.8,8,11,results/calibration_v1/runs/p13_L6_s11.npz,2026-09-22T03:42:21.698507+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.684092653457085,400,427,427,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.027029912147257695,0.1509460420056712,-8.692088665878881,0.0009995015527244355,0.9988645396079916,0.008149155010566511,0.0029273878222756955,0.006215515040406072,0.7742722473132985,True,True,True,24,256,200,456,297,489,13d077e3eba37f121a353524c8dfe31ec1be301b6b7d1678a054487ccc041cc1
