kind,inner_optimizer_calls,optimizer_success,selected_checkpoint_reason,n,kappa,h,ref,seed,budget,seconds,stop,nit,nfev,cnots,joint_pass,delta_e,fidelity,archive,raw_record,used_for_current_comparison,exit_message,energy
energy-only ADAPT campaign,62,True,budget_checkpoint_128,12,0.502393,0.86836,plus,11,128,33.86812541697873,budget,6881,7330,128,False,0.0012464792092689396,0.9946293227120234,results/stage5_v1/adaptive/cache/4d9694d189538e9d033490d948d1810dc277f76d5d230254bee778d8d8eb69d2.npz,results/stage5_v1/adaptive/cache/4d9694d189538e9d033490d948d1810dc277f76d5d230254bee778d8d8eb69d2.json,,,
energy-only ADAPT campaign,58,True,budget_checkpoint_128,12,0.633588,0.699861,antiphase,11,128,9.573681040958036,budget,1999,2225,128,False,0.00607599674241784,0.9681309849727214,results/stage5_v1/adaptive/cache/a8cb70be6217667fce9bcd7d0657d9295451c0e0b304911b9261f6b6b4d0452a.npz,results/stage5_v1/adaptive/cache/a8cb70be6217667fce9bcd7d0657d9295451c0e0b304911b9261f6b6b4d0452a.json,,,
energy-only ADAPT campaign,61,True,budget_checkpoint_128,8,0.489637,0.263468,plus,11,128,2.4111934170359746,budget,5216,5599,128,True,0.0007690005179120663,0.9971443658116195,results/stage5_v1/adaptive/cache/c4dc35e32bb68015bb327cfb623b01283f5eca7517fc1f1e3b034450628c3de1.npz,results/stage5_v1/adaptive/cache/c4dc35e32bb68015bb327cfb623b01283f5eca7517fc1f1e3b034450628c3de1.json,,,
energy-only ADAPT campaign,64,True,budget_checkpoint_96,12,0.3,0.2,ghz,11,192,23.9719500830397,budget,7219,7693,95,True,4.288505840473652e-05,0.9996087945956208,results/stage5_v1/adaptive/cache/0f71efaa0897aa5506b2b9466725bea2a24df20983d4837e6d05eb362787f97c.npz,results/stage5_v1/adaptive/cache/0f71efaa0897aa5506b2b9466725bea2a24df20983d4837e6d05eb362787f97c.json,,,
energy-only ADAPT campaign,55,False,budget_checkpoint_128,8,0.578708,0.324332,antiphase,11,128,4.654026500007603,budget,4859,5181,128,False,0.0031984523228503203,0.9766134846365805,results/stage5_v1/adaptive/cache/e01a43b7876cdef946d922ce29b4a91789de0e88fb7333b6aec1ababa8e8d16c.npz,results/stage5_v1/adaptive/cache/e01a43b7876cdef946d922ce29b4a91789de0e88fb7333b6aec1ababa8e8d16c.json,,,
energy-only ADAPT campaign,56,True,budget_checkpoint_128,12,0.537107,1.557984,ghz,11,128,14.379382874991279,budget,3369,3695,127,True,0.0005729612322618038,0.9990204143792203,results/stage5_v1/adaptive/cache/f07ddb26ff899258923c46e5baf93d0cec10a63e5f2921939c44015dea0496ca.npz,results/stage5_v1/adaptive/cache/f07ddb26ff899258923c46e5baf93d0cec10a63e5f2921939c44015dea0496ca.json,,,
energy-only ADAPT campaign,44,True,budget_checkpoint_96,8,0.0,0.9875,ghz,11,128,1.2129239999921992,pool_gradient,2070,2253,95,True,4.4275415458372436e-05,0.9999524840065066,results/stage5_v1/adaptive/cache/6e00a2c9d454f7be8132bbb5e9f2c217332e4fddb1c548c26a1d6afbe34b3f3d.npz,results/stage5_v1/adaptive/cache/6e00a2c9d454f7be8132bbb5e9f2c217332e4fddb1c548c26a1d6afbe34b3f3d.json,,,
energy-only ADAPT campaign,84,False,budget_checkpoint_192,12,0.0,1.4,plus,11,192,97.2759115829831,budget,15082,15815,192,True,0.00010184006776192689,0.9997605677507184,results/stage5_v1/adaptive/cache/13555b16db06c5297ddbff1eed24cc9843644cffac2e52f4c15781d1cc03dd1b.npz,results/stage5_v1/adaptive/cache/13555b16db06c5297ddbff1eed24cc9843644cffac2e52f4c15781d1cc03dd1b.json,,,
energy-only ADAPT campaign,84,False,budget_checkpoint_192,12,0.8,2.0,plus,11,192,67.2952797919861,budget,14799,15512,192,True,8.295067238843028e-05,0.9999160400011738,results/stage5_v1/adaptive/cache/e0bce67ded160462ce889acb0850dbad3797958efae76d21838cb5b4b08fd2a6.npz,results/stage5_v1/adaptive/cache/e0bce67ded160462ce889acb0850dbad3797958efae76d21838cb5b4b08fd2a6.json,,,
energy-only ADAPT campaign,60,True,budget_checkpoint_128,8,0.578691,0.427605,plus,11,128,3.4905014170217328,budget,5432,5792,128,False,0.0010765775101643227,0.9959661574317786,results/stage5_v1/adaptive/cache/defb4249034d10600804f46ef44c44de436be9f53131ca53d02de1e0891bcd98.npz,results/stage5_v1/adaptive/cache/defb4249034d10600804f46ef44c44de436be9f53131ca53d02de1e0891bcd98.json,,,
energy-only ADAPT campaign,57,True,budget_checkpoint_64,8,0.376632,1.997759,plus,11,128,7.739791249972768,budget,11887,12512,64,True,3.2023396063785015e-05,0.9999803551528043,results/stage5_v1/adaptive/cache/74f4eeeb6875f3f7ea7f9181f27d82c6fb0ee4f3d5caa850ce19b1ac9a11f98e.npz,results/stage5_v1/adaptive/cache/74f4eeeb6875f3f7ea7f9181f27d82c6fb0ee4f3d5caa850ce19b1ac9a11f98e.json,,,
energy-only ADAPT campaign,51,True,budget_checkpoint_128,8,0.8,0.5625,plus,11,128,1.8066101659787819,budget,2308,2525,128,False,0.0016863647826688144,0.9947031735219718,results/stage5_v1/adaptive/cache/69dba21be165ff4c6128e626627da6f8ffa8e4e52e0550ca7b249c25f2d32e34.npz,results/stage5_v1/adaptive/cache/69dba21be165ff4c6128e626627da6f8ffa8e4e52e0550ca7b249c25f2d32e34.json,,,
energy-only ADAPT campaign,85,False,budget_checkpoint_160,12,0.373046,0.338199,plus,11,192,71.19508725003107,budget,15245,15971,160,False,0.00021366967021470748,0.9936803993026565,results/stage5_v1/adaptive/cache/f05e64ec2011a1d9d9edec123632b3af157b4058e219f5d017b4cf48d4bb3915.npz,results/stage5_v1/adaptive/cache/f05e64ec2011a1d9d9edec123632b3af157b4058e219f5d017b4cf48d4bb3915.json,,,
energy-only ADAPT campaign,89,True,budget_checkpoint_192,12,0.8,0.5,plus,11,192,32.24268191703595,budget,6540,7024,192,False,0.0060232552874581735,0.5407479341086303,results/stage5_v1/adaptive/cache/1d0820a3d54db3b1c5c997512f63216c44a7f01e1f94f0be2fe510c486cc89cb.npz,results/stage5_v1/adaptive/cache/1d0820a3d54db3b1c5c997512f63216c44a7f01e1f94f0be2fe510c486cc89cb.json,,,
energy-only ADAPT campaign,55,True,budget_checkpoint_128,12,0.373046,0.338199,antiphase,11,128,13.739552417013329,budget,2738,2996,128,False,0.0004541791443147443,0.9914254057446777,results/stage5_v1/adaptive/cache/921ab7ce41254e903a9e701f6631462d93a73975df845440f17d42b6256448fc.npz,results/stage5_v1/adaptive/cache/921ab7ce41254e903a9e701f6631462d93a73975df845440f17d42b6256448fc.json,,,
energy-only ADAPT campaign,54,True,budget_checkpoint_128,12,0.482685,0.188679,antiphase,11,128,15.88662112498423,budget,2921,3214,128,False,0.00834893309578207,0.551558841502431,results/stage5_v1/adaptive/cache/93ed1a4780f179289ae93aa6ba8880087f97259a12d2220615ae94ed6df4e8a5.npz,results/stage5_v1/adaptive/cache/93ed1a4780f179289ae93aa6ba8880087f97259a12d2220615ae94ed6df4e8a5.json,,,
energy-only ADAPT campaign,49,False,budget_checkpoint_128,8,0.674447,0.274637,ghz,11,128,4.2507482500514016,budget,8046,8513,127,False,0.0018811152866824443,0.5173452722234816,results/stage5_v1/adaptive/cache/cf3c6b385a73b0a7800a30552b3031ac6f8f3933be5d9b63c84dbf39ebbdeb1e.npz,results/stage5_v1/adaptive/cache/cf3c6b385a73b0a7800a30552b3031ac6f8f3933be5d9b63c84dbf39ebbdeb1e.json,,,
energy-only ADAPT campaign,54,True,budget_checkpoint_96,8,0.3,0.3,plus,11,128,5.6203971250215545,budget,8351,8871,96,True,1.9158041588362984e-05,0.9999563550564069,results/stage5_v1/adaptive/cache/64aa412f0df72156b5ed6c351542cfddb56b54f956c88c87cabdbb2f2e57f1c4.npz,results/stage5_v1/adaptive/cache/64aa412f0df72156b5ed6c351542cfddb56b54f956c88c87cabdbb2f2e57f1c4.json,,,
energy-only ADAPT campaign,44,True,pool_gradient,8,0.0,0.95,ghz,11,128,1.5636224170448259,pool_gradient,3127,3382,117,True,4.41511271986883e-11,0.999999999958578,results/stage5_v1/adaptive/cache/d0f1b22ed40574c2507d2edd8d1380dc06f6a8c9fd21a229b35ff765148e2c83.npz,results/stage5_v1/adaptive/cache/d0f1b22ed40574c2507d2edd8d1380dc06f6a8c9fd21a229b35ff765148e2c83.json,,,
energy-only ADAPT campaign,83,False,budget_checkpoint_192,12,0.882454,1.402017,ghz,11,192,39.68234341702191,budget,9433,10015,191,True,0.0007710816345047888,0.9989456051129326,results/stage5_v1/adaptive/cache/bf6a8238b9d8b1567a40f4964e3ef9fa0d93f9e4c9f2d781dd2837c45d04ccd8.npz,results/stage5_v1/adaptive/cache/bf6a8238b9d8b1567a40f4964e3ef9fa0d93f9e4c9f2d781dd2837c45d04ccd8.json,,,
energy-only ADAPT campaign,51,True,budget_checkpoint_128,8,0.646426,0.638739,ghz,11,128,1.8941747500211932,budget,4924,5269,127,False,0.0018715509074407333,0.9962465125937949,results/stage5_v1/adaptive/cache/1e42224390ff6d56d96735e2154bf994e5f505adacfe443ff0bf82e5edf69c90.npz,results/stage5_v1/adaptive/cache/1e42224390ff6d56d96735e2154bf994e5f505adacfe443ff0bf82e5edf69c90.json,,,
energy-only ADAPT campaign,53,False,budget_checkpoint_128,12,0.939693,0.24111,ghz,11,128,13.979093875037506,budget,3310,3685,127,False,0.2023773855709575,1.0926261515664448e-05,results/stage5_v1/adaptive/cache/ea314cde893c0feb3c6cad28a3f69a56b0beb470f61feba4315e9eceb83b0269.npz,results/stage5_v1/adaptive/cache/ea314cde893c0feb3c6cad28a3f69a56b0beb470f61feba4315e9eceb83b0269.json,,,
energy-only ADAPT campaign,56,True,budget_checkpoint_128,8,0.604778,0.409939,antiphase,11,128,3.4045828339876607,budget,4188,4499,128,False,0.002336441045583837,0.9886216957579576,results/stage5_v1/adaptive/cache/f1d04b0c2c47460aa4aa320fc3a8f2ebe2df8bb9f94d5f3fa08e2fc94bcd1374.npz,results/stage5_v1/adaptive/cache/f1d04b0c2c47460aa4aa320fc3a8f2ebe2df8bb9f94d5f3fa08e2fc94bcd1374.json,,,
energy-only ADAPT campaign,51,True,budget_checkpoint_96,8,0.3,0.4125,antiphase,11,128,3.2553255410166457,budget,4182,4500,96,True,3.770221442911392e-05,0.9999237222391012,results/stage5_v1/adaptive/cache/66dc674e75bf114c74f5491080d56488353f8c280e01679d279e2d3a063625a1.npz,results/stage5_v1/adaptive/cache/66dc674e75bf114c74f5491080d56488353f8c280e01679d279e2d3a063625a1.json,,,
energy-only ADAPT campaign,85,True,budget_checkpoint_128,12,0.3,1.8,ghz,11,192,65.01312308298657,budget,15486,16290,127,True,4.053225205158384e-05,0.9999322276314854,results/stage5_v1/adaptive/cache/5a07f8236eb25b8ed4a1277761b349407435c9377b9a5a98dc3cd287654b117e.npz,results/stage5_v1/adaptive/cache/5a07f8236eb25b8ed4a1277761b349407435c9377b9a5a98dc3cd287654b117e.json,,,
energy-only ADAPT campaign,54,True,budget_checkpoint_128,8,0.646298,0.759618,ghz,11,128,2.3711221659905277,budget,4561,4902,127,True,0.0007368156838571949,0.9989022877368109,results/stage5_v1/adaptive/cache/3537e67de651727f79a2d3b08750bf607c52528f5003a7912edbbf2b3db0e4d0.npz,results/stage5_v1/adaptive/cache/3537e67de651727f79a2d3b08750bf607c52528f5003a7912edbbf2b3db0e4d0.json,,,
energy-only ADAPT campaign,88,True,budget_checkpoint_192,12,0.3,1.2,antiphase,11,192,42.860092416987754,budget,8387,8910,192,True,3.811998788568379e-05,0.9999265853473778,results/stage5_v1/adaptive/cache/de6d12760d550eed0cb0b4cfdb807b5988ced9ff069d9a44a9bcb9e719801d28.npz,results/stage5_v1/adaptive/cache/de6d12760d550eed0cb0b4cfdb807b5988ced9ff069d9a44a9bcb9e719801d28.json,,,
energy-only ADAPT campaign,55,True,budget_checkpoint_128,8,0.604778,0.409939,ghz,11,128,3.500591624993831,budget,5405,5792,127,False,0.0019213859103421882,0.9931032142548191,results/stage5_v1/adaptive/cache/f6b75e7e22f43de59a1774ec205c950104cd709eb7d31a85a3dd94c7cb7fd770.npz,results/stage5_v1/adaptive/cache/f6b75e7e22f43de59a1774ec205c950104cd709eb7d31a85a3dd94c7cb7fd770.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_96,8,0.3,0.4875,antiphase,11,128,4.270491291012149,budget,5046,5360,96,True,1.3606457295090024e-05,0.9999594495479085,results/stage5_v1/adaptive/cache/72f3b6bddc27ff221a65a62a765d34a4101ce5abcf31380e154faec1035ed991.npz,results/stage5_v1/adaptive/cache/72f3b6bddc27ff221a65a62a765d34a4101ce5abcf31380e154faec1035ed991.json,,,
energy-only ADAPT campaign,57,True,budget_checkpoint_128,8,0.476339,0.718775,ghz,11,128,3.2757402500137687,budget,5037,5379,127,True,0.00010170788444485712,0.999879834124265,results/stage5_v1/adaptive/cache/2fbd47a0c7861185a8149453af51716072486e27a81c96818f7df298cfdf448d.npz,results/stage5_v1/adaptive/cache/2fbd47a0c7861185a8149453af51716072486e27a81c96818f7df298cfdf448d.json,,,
energy-only ADAPT campaign,92,True,budget_checkpoint_192,12,0.530192,0.304778,plus,11,192,55.98975241597509,budget,11516,12183,192,False,0.005985343438184465,0.9155622113731641,results/stage5_v1/adaptive/cache/cb7b189bf34fd0230574b0413b5896da382157ded1f9b2b55a9cfd0614a4b3e0.npz,results/stage5_v1/adaptive/cache/cb7b189bf34fd0230574b0413b5896da382157ded1f9b2b55a9cfd0614a4b3e0.json,,,
energy-only ADAPT campaign,77,True,budget_checkpoint_192,12,0.0,1.1,antiphase,11,192,25.988244084001053,budget,3126,3440,192,False,0.1955553983861996,0.3534045042093736,results/stage5_v1/adaptive/cache/56b3daa0ea83f710d04b6de99bd34312db86a41803c0380e83b8acba7a5550a0.npz,results/stage5_v1/adaptive/cache/56b3daa0ea83f710d04b6de99bd34312db86a41803c0380e83b8acba7a5550a0.json,,,
energy-only ADAPT campaign,50,True,budget_checkpoint_64,12,0.206817,0.168187,plus,11,128,3.241852667008061,budget,772,918,64,True,5.034342020978263e-05,0.999786986332157,results/stage5_v1/adaptive/cache/3055082f74d989307b82eab57132d8b45709b10778ad9af3bc40eba5304f4af6.npz,results/stage5_v1/adaptive/cache/3055082f74d989307b82eab57132d8b45709b10778ad9af3bc40eba5304f4af6.json,,,
energy-only ADAPT campaign,52,True,budget_checkpoint_128,8,0.8,0.6375,plus,11,128,2.073346749995835,budget,2622,2849,128,False,0.001894139966245878,0.9963311145071555,results/stage5_v1/adaptive/cache/8318d8c0346a1625efe859f3aef49fba4c10638653024f8c222483c70793d649.npz,results/stage5_v1/adaptive/cache/8318d8c0346a1625efe859f3aef49fba4c10638653024f8c222483c70793d649.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_128,8,0.3,0.5375,antiphase,11,128,3.889373624988366,budget,4522,4834,128,True,4.344878546114206e-05,0.9999239192083599,results/stage5_v1/adaptive/cache/64737413e42bb820a73cf54d441ac2c945d2604bf28bbfe151a2444faf997e75.npz,results/stage5_v1/adaptive/cache/64737413e42bb820a73cf54d441ac2c945d2604bf28bbfe151a2444faf997e75.json,,,
energy-only ADAPT campaign,90,False,budget_checkpoint_192,12,0.502393,0.86836,plus,11,192,83.40364279097412,budget,18046,18962,192,True,0.00044131103525376264,0.9987821059185751,results/stage5_v1/adaptive/cache/097550e7e7298a926d196d7d57d9a3226c18e235ad29d53d9bbe7f9eea896025.npz,results/stage5_v1/adaptive/cache/097550e7e7298a926d196d7d57d9a3226c18e235ad29d53d9bbe7f9eea896025.json,,,
energy-only ADAPT campaign,49,True,budget_checkpoint_96,8,0.3,0.5625,ghz,11,128,2.6588582919794135,budget,3763,4034,95,False,8.625654770999525e-05,0.9996031128291568,results/stage5_v1/adaptive/cache/275529915218c2f56dfef1ba810a1aa1978ef1ee58fd67977245ec16aa044d28.npz,results/stage5_v1/adaptive/cache/275529915218c2f56dfef1ba810a1aa1978ef1ee58fd67977245ec16aa044d28.json,,,
energy-only ADAPT campaign,47,True,budget_checkpoint_128,8,0.8,0.425,ghz,11,128,2.2747045830474235,budget,4775,5154,127,True,0.0006055468531250829,0.995926497130606,results/stage5_v1/adaptive/cache/3c13e45f657baafd38aa87375e02d575bda7fd44917a02efd8e39b44734848b2.npz,results/stage5_v1/adaptive/cache/3c13e45f657baafd38aa87375e02d575bda7fd44917a02efd8e39b44734848b2.json,,,
energy-only ADAPT campaign,49,False,budget_checkpoint_128,8,0.129309,0.433104,plus,11,128,2.5631179159972817,budget,5044,5346,128,True,5.551366870637509e-07,0.9999993270201859,results/stage5_v1/adaptive/cache/1901b7dc5fc9261771512be3a21da4f28a44fd577b1f5a1e05f08307122b92b5.npz,results/stage5_v1/adaptive/cache/1901b7dc5fc9261771512be3a21da4f28a44fd577b1f5a1e05f08307122b92b5.json,,,
energy-only ADAPT campaign,88,False,budget_checkpoint_192,12,0.8,1.7,plus,11,192,59.78585212503094,budget,15751,16543,192,True,0.00010666014153966803,0.9998899647530373,results/stage5_v1/adaptive/cache/d474c887ddfb3eb231678f9e02135854501c0cd80330a57711f0a5ea578dbedf.npz,results/stage5_v1/adaptive/cache/d474c887ddfb3eb231678f9e02135854501c0cd80330a57711f0a5ea578dbedf.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_96,8,0.0,1.15,plus,11,128,3.186075459001586,pool_gradient,4882,5180,96,True,4.657225101256657e-05,0.9999563132080316,results/stage5_v1/adaptive/cache/0fb217ac216d83df3003a0f125a3558f45b6ac0cbe1dfbca26a00c00e58b8604.npz,results/stage5_v1/adaptive/cache/0fb217ac216d83df3003a0f125a3558f45b6ac0cbe1dfbca26a00c00e58b8604.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_96,8,0.0,1.125,ghz,11,128,3.4455831249943003,budget,6220,6603,95,True,8.946257059250229e-05,0.9999249781428293,results/stage5_v1/adaptive/cache/c053bdd9a0600093fb16b96c9748247d6a3f28c1c658aae78efc5b41a0a0fcb0.npz,results/stage5_v1/adaptive/cache/c053bdd9a0600093fb16b96c9748247d6a3f28c1c658aae78efc5b41a0a0fcb0.json,,,
energy-only ADAPT campaign,61,False,budget_checkpoint_128,8,0.437816,0.30685,plus,11,128,3.923737584031187,budget,8890,9386,128,False,0.0005076742410593527,0.9978484052583461,results/stage5_v1/adaptive/cache/8c69c0fee987eb3fca5be6d6b34421850482d7e6eddfe7a312aba4cfff6979c5.npz,results/stage5_v1/adaptive/cache/8c69c0fee987eb3fca5be6d6b34421850482d7e6eddfe7a312aba4cfff6979c5.json,,,
energy-only ADAPT campaign,59,False,budget_checkpoint_128,8,0.422658,0.645096,antiphase,11,128,6.435650042025372,budget,8975,9430,128,True,7.209414158015903e-05,0.9998898894493876,results/stage5_v1/adaptive/cache/3612d98257eb1fa92787bdea12b2452160021c50cd4a6346aedd45d5cb652747.npz,results/stage5_v1/adaptive/cache/3612d98257eb1fa92787bdea12b2452160021c50cd4a6346aedd45d5cb652747.json,,,
energy-only ADAPT campaign,58,False,budget_checkpoint_128,8,0.422658,0.645096,ghz,11,128,3.3875307500129566,budget,6534,6908,127,True,0.00011874494158781168,0.9998241556633269,results/stage5_v1/adaptive/cache/b199d6ce4ebfc9fe29bd5d13c0406872dda84d408160f363146c690e74c25472.npz,results/stage5_v1/adaptive/cache/b199d6ce4ebfc9fe29bd5d13c0406872dda84d408160f363146c690e74c25472.json,,,
energy-only ADAPT campaign,50,True,budget_checkpoint_64,8,0.19773,1.870593,antiphase,11,128,4.751152166980319,energy_stagnation,7314,7819,64,True,7.72931896175777e-06,0.9999927575498206,results/stage5_v1/adaptive/cache/5c154579ed1129b473702c83cb7a17920fb01599f9bfb0c842ec67d7f761d41b.npz,results/stage5_v1/adaptive/cache/5c154579ed1129b473702c83cb7a17920fb01599f9bfb0c842ec67d7f761d41b.json,,,
energy-only ADAPT campaign,51,False,budget_checkpoint_128,8,0.943424,1.843981,ghz,11,128,4.984308458049782,budget,5662,6013,127,True,0.00011510471408948675,0.9999330604430777,results/stage5_v1/adaptive/cache/86112937d9e89351849729cd4018e182bd8da1b6f3e8597a86f9f17c312b0973.npz,results/stage5_v1/adaptive/cache/86112937d9e89351849729cd4018e182bd8da1b6f3e8597a86f9f17c312b0973.json,,,
energy-only ADAPT campaign,77,True,budget_checkpoint_160,12,0.3,0.3,plus,11,192,34.74767370801419,budget,8031,8543,160,True,6.516500217583025e-05,0.9993545876513702,results/stage5_v1/adaptive/cache/43a054a62f8c5fa857c2b790dcd6aa773b1eb1a9c71a73b3a0451ed10707b259.npz,results/stage5_v1/adaptive/cache/43a054a62f8c5fa857c2b790dcd6aa773b1eb1a9c71a73b3a0451ed10707b259.json,,,
energy-only ADAPT campaign,87,True,budget_checkpoint_192,12,0.8,1.1,plus,11,192,53.31100508297095,budget,11012,11601,192,False,0.0010289865767735644,0.9978052112803368,results/stage5_v1/adaptive/cache/0efc8cfb965c662ed081ad5e1245b00dc8c45cd06dd8718b894bee7276f57c7a.npz,results/stage5_v1/adaptive/cache/0efc8cfb965c662ed081ad5e1245b00dc8c45cd06dd8718b894bee7276f57c7a.json,,,
energy-only ADAPT campaign,49,True,budget_checkpoint_128,8,0.0,0.825,antiphase,11,128,3.0188641250133514,energy_stagnation,4307,4610,128,True,1.8630963438681647e-10,0.9999999997960338,results/stage5_v1/adaptive/cache/5c5ace86993c8934275fe9141c215f4698e47349d467c4ed971183337b49d40d.npz,results/stage5_v1/adaptive/cache/5c5ace86993c8934275fe9141c215f4698e47349d467c4ed971183337b49d40d.json,,,
energy-only ADAPT campaign,46,True,budget_checkpoint_128,8,0.816833,0.356054,antiphase,11,128,1.7885700840270147,budget,2696,2939,128,True,0.00013803361966746586,0.9994202957273389,results/stage5_v1/adaptive/cache/3671ea0a8c87941cb6d0f9e671ee1417d9808ae04a299766e92bbda6fe35f345.npz,results/stage5_v1/adaptive/cache/3671ea0a8c87941cb6d0f9e671ee1417d9808ae04a299766e92bbda6fe35f345.json,,,
energy-only ADAPT campaign,85,True,budget_checkpoint_192,12,0.882454,1.402017,antiphase,11,192,45.62907754199114,budget,9162,9722,192,True,0.0008095522640327127,0.9988154324417805,results/stage5_v1/adaptive/cache/54bca60086d586e75263e2d966479f4fe92699053d0c0bec051021befeb2ca1e.npz,results/stage5_v1/adaptive/cache/54bca60086d586e75263e2d966479f4fe92699053d0c0bec051021befeb2ca1e.json,,,
energy-only ADAPT campaign,85,True,budget_checkpoint_128,12,0.3,1.4,ghz,11,192,53.24217799998587,budget,13058,13746,127,True,8.1348612413971e-05,0.9998371185299383,results/stage5_v1/adaptive/cache/c371c7adecb9f854ecce3a7cffbc402e21047f5aa2cb4c443dd714e9901729d9.npz,results/stage5_v1/adaptive/cache/c371c7adecb9f854ecce3a7cffbc402e21047f5aa2cb4c443dd714e9901729d9.json,,,
energy-only ADAPT campaign,51,True,budget_checkpoint_128,8,0.8,0.525,plus,11,128,1.2496036669472232,budget,1737,1924,128,False,0.001649792551617013,0.9936621713691519,results/stage5_v1/adaptive/cache/c12bd2b7fe3c74abfbb4f72570b5f0065b55de3f144ee66d394397f387325ec8.npz,results/stage5_v1/adaptive/cache/c12bd2b7fe3c74abfbb4f72570b5f0065b55de3f144ee66d394397f387325ec8.json,,,
