kappa,h,p,estimator,comparison,budget,equal_CNOT_shots_completed,zero_CNOT_control,actual_G,actual_shots,archive,sha256,scientific_fingerprint,disposition
0.0,0.8875,0.05,sv,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/1ce42cd47f5938d2511fd788d0c009fbac3cdb07bf3feab3874f340099e7da45.npz,8f05dbec658cdec4ba26a215a06b280b102eba20ee5aaab4c173482eb47f99c4,1ce42cd47f5938d2511fd788d0c009fbac3cdb07bf3feab3874f340099e7da45,newly_executed
0.0,0.8875,0,raw,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/940288e21b61213042b1377aa51fe7b166bc03f321b2e946279cf9fb3a559886.npz,e35b73dbe1ef0e24cdbced95fcb7101f430e0d72e6a1e29965041106d9fba724,940288e21b61213042b1377aa51fe7b166bc03f321b2e946279cf9fb3a559886,newly_executed
0.0,0.8875,0,zne_quadratic,equal_gate,300000,True,False,28799808,100000,results/stage6_followup_v1/measurements/f217433cc19612ea97e8dd86d4c8f916fc74c5ae545afaa762bb7c0d0aaf35ab.npz,59790aa1e73f81aee472f0de50d807300a235cab1dadcc55202d1a879e04062a,f217433cc19612ea97e8dd86d4c8f916fc74c5ae545afaa762bb7c0d0aaf35ab,newly_executed
0.0,0.8875,0,sv,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/14ab3b24f1c846b82befb94df2b046d62397d956130044c883f24dc6793188c0.npz,11d3b6d6f1c1bef15c088f7b9be5da2dbb78ff697c88ddeeb3203d8c094cbed2,14ab3b24f1c846b82befb94df2b046d62397d956130044c883f24dc6793188c0,newly_executed
0.0,0.8875,0.01,raw,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/f7bc34a794c34786463ae868729792cb412ba00bbe2879790ce1e203bce1487e.npz,683ce5a294e8ab270cd0df6dc8961ea203058c86131b64e8a07755d8384d3f7c,f7bc34a794c34786463ae868729792cb412ba00bbe2879790ce1e203bce1487e,newly_executed
0.0,0.8875,0.01,zne_quadratic,equal_gate,300000,True,False,28799808,100000,results/stage6_followup_v1/measurements/45f965edcfe209cb0e6bb3ff8b8d641c25f8d077fbb6a017ac2c1825cb3c1111.npz,6c6a6b7510e418e578a74fce82f53cbbfa2335c450d32dbed7ee8a8bc1cb95bf,45f965edcfe209cb0e6bb3ff8b8d641c25f8d077fbb6a017ac2c1825cb3c1111,newly_executed
0.0,0.8875,0.01,sv,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/f2a862dda292686f50e727bc6dcea1344d1b9edb09d73c544683c8b40051ef03.npz,92448ade45bf5543dbf935aa67e2bd8a7abba4229fffd91c1681bcd4da7fe4ff,f2a862dda292686f50e727bc6dcea1344d1b9edb09d73c544683c8b40051ef03,newly_executed
0.0,0.8875,0.05,raw,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/ca633b44b45d584c75f023db3ef71bd0a8885e88884d4ee576e4d5a692f66000.npz,b856e1e6e4a60f4b29a097e85f8203f0d2966838a08165f38fc915eb369d0383,ca633b44b45d584c75f023db3ef71bd0a8885e88884d4ee576e4d5a692f66000,newly_executed
0.0,0.8875,0.05,zne_quadratic,equal_gate,300000,True,False,28799808,100000,results/stage6_followup_v1/measurements/43d299fc1d66dc2c22cd0cf47071754e153f5a58f5e412979e710394f058b746.npz,65cc5b270eaf516d43a113d243e4eb2826e9287073cd2b23318e4b3edf70a20e,43d299fc1d66dc2c22cd0cf47071754e153f5a58f5e412979e710394f058b746,newly_executed
0.0,0.8875,0.05,sv,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/42d3f9ba5ddbda677a3b3ae747a45edfc71e914e19bb3f9f0f8250528c5a7952.npz,40449af1cb26a2e5b635ac80de49949c6c6d75e92438da28ca673247df7c5ad1,42d3f9ba5ddbda677a3b3ae747a45edfc71e914e19bb3f9f0f8250528c5a7952,newly_executed
0.0,0.9,0,raw,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/32403d3df4be1224e6af24085006c0a66da99ca41fe26a358bb9a168fca56bfa.npz,92162bdc4f4eea23857593ac753abcefc5334ba32c54b3d98b58e095e39cb320,32403d3df4be1224e6af24085006c0a66da99ca41fe26a358bb9a168fca56bfa,newly_executed
0.0,0.9,0,zne_quadratic,equal_shots,100000,False,False,28499810,100000,results/stage6_followup_v1/measurements/d07c81ec2f2e44bbbb2eb2864b2764bcea16b7efa20dcf141e90656a23c72e01.npz,d0d700702f3599d01882ea36e7f9d101ea646a930e953a486d6a55320e664d33,d07c81ec2f2e44bbbb2eb2864b2764bcea16b7efa20dcf141e90656a23c72e01,newly_executed
0.0,0.9,0,sv,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/3c6a942a2a233d6b54ccd7823c7c762ce5424b00b3bb6584364cdf686094c048.npz,d79f33c30e929a580e75b3dc77cc715abb0ea075269180160c0cd88c897954e6,3c6a942a2a233d6b54ccd7823c7c762ce5424b00b3bb6584364cdf686094c048,newly_executed
0.0,0.9,0.01,raw,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/c76b16bcddd7f419233050ae755811b69a36aa15ed1bbc80d063c659739a5e91.npz,5cd4a59ad8e48375270b199ab09ceaa7f7a359d284aa5096d81dc103d261285b,c76b16bcddd7f419233050ae755811b69a36aa15ed1bbc80d063c659739a5e91,newly_executed
0.0,0.9,0.01,zne_quadratic,equal_shots,100000,False,False,28499810,100000,results/stage6_followup_v1/measurements/f7c7f654c2413a8dab722c96645e0caed9881b9b1f4a7fc62e3702c1e5b8bd0a.npz,b00aec8363ba8f27559242f0295f76c3612cf5692cb67f46041d300aeb9fe721,f7c7f654c2413a8dab722c96645e0caed9881b9b1f4a7fc62e3702c1e5b8bd0a,newly_executed
0.0,0.9,0.01,sv,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/911d34e40985c977c26bde78110384b9ce2bd0bc8f8dafa856d09d4498890e0f.npz,a9a99666514e7811da7b488ea04058e0129b281c42e3b6a780665452248ae3e1,911d34e40985c977c26bde78110384b9ce2bd0bc8f8dafa856d09d4498890e0f,newly_executed
0.0,0.9,0.05,raw,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/ec2773d91639d40bb1de8550a9b6939aabcaac832834398840bc64420b4c3ad8.npz,041eab0d3efd8b4543ede438e5c8313ad608a0ed5314b3db6b22887a3601d43d,ec2773d91639d40bb1de8550a9b6939aabcaac832834398840bc64420b4c3ad8,newly_executed
0.0,0.9,0.05,zne_quadratic,equal_shots,100000,False,False,28499810,100000,results/stage6_followup_v1/measurements/132b78912d1de21ad4c53b1a70e80c3bb56b9520720eab0007708217945b6f4c.npz,58f79ab32d98e19c991faf07432f596e997a7c4ce32eca812a929cf0eedb22c5,132b78912d1de21ad4c53b1a70e80c3bb56b9520720eab0007708217945b6f4c,newly_executed
0.0,0.9,0.05,sv,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/9c4abf1e02076de237c2dc71bd2b1958e87b6da9a515c6c25b66459f470093c7.npz,4f2ae101bebbca041ad9c82a55004fa94cb82d9b11b43b7cc5c627c1343482be,9c4abf1e02076de237c2dc71bd2b1958e87b6da9a515c6c25b66459f470093c7,newly_executed
0.0,0.9,0,raw,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/ad2ebf17d4e8b2a1b597f2fd948c940f5b1cdf830e81610526e4cdda3b41a78d.npz,b52fd772637fb4952f5d42931bba13e9d9508a3449718afde07862fbb9a78256,ad2ebf17d4e8b2a1b597f2fd948c940f5b1cdf830e81610526e4cdda3b41a78d,newly_executed
0.0,0.9,0,zne_quadratic,equal_gate,100000,True,False,9500000,33334,results/stage6_followup_v1/measurements/69f4ed10bbc1c4ee66ab8a24e62438201f96215799a26fb2d2ac9d954ffda6af.npz,c7e76484fd8555918a10e60c675ac4ad2225650d53b6bf97394bfb22ac8a709c,69f4ed10bbc1c4ee66ab8a24e62438201f96215799a26fb2d2ac9d954ffda6af,newly_executed
0.0,0.9,0,sv,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/a09cabfb5659ee9963af613b3e5131d83d71129fed42630abd679a931a5e4c27.npz,788a7e31c956c51e9513bc61c34ffdec1269fc8acc2fbb02ea4655f4c1dd30d1,a09cabfb5659ee9963af613b3e5131d83d71129fed42630abd679a931a5e4c27,newly_executed
0.0,0.9,0.01,raw,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/1c3e33fd68184b3c6be33c6e9f2457e0f07dfb4cc70e762641defab8ddf1f170.npz,a604cbf1de74703b8a9833f6a0ba03003ba645a1293920d3a430f3693eac1e87,1c3e33fd68184b3c6be33c6e9f2457e0f07dfb4cc70e762641defab8ddf1f170,newly_executed
0.0,0.9,0.01,zne_quadratic,equal_gate,100000,True,False,9500000,33334,results/stage6_followup_v1/measurements/353d8ad87d0802eb919bf8eb29fba4ca3116504a6ee620f345563868be7a9000.npz,ed656e2502fef91df6528c4e1b5f0dc26ba68fe61830fe03aeb29762bbb6c5e8,353d8ad87d0802eb919bf8eb29fba4ca3116504a6ee620f345563868be7a9000,newly_executed
0.0,0.9,0.01,sv,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/ee420572970ccfc2b231a6861b6dce5d2b3ea17b89ad52590ef72b51442c1fd1.npz,ae5d3e023a22c28f5965c1cc2e17666a48ec6c12a74bce015b486cfb9bbbc2ed,ee420572970ccfc2b231a6861b6dce5d2b3ea17b89ad52590ef72b51442c1fd1,newly_executed
0.0,0.9,0.05,raw,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/af2f9f1f7da669efc53719cd6427533adf5e7bf4826a8df7f2bd85c4443a890e.npz,c500cd9af5044798a4225def8732199b89640ab4dcdc077d361b573f593f30cf,af2f9f1f7da669efc53719cd6427533adf5e7bf4826a8df7f2bd85c4443a890e,newly_executed
0.0,0.9,0.05,zne_quadratic,equal_gate,100000,True,False,9500000,33334,results/stage6_followup_v1/measurements/a0af3f0c5c47adc0d7b1a988087c8d484561e69f6ec08b5cdaede0bc1f9dc0fe.npz,de446247e6136ca482b231cc43354c2c4b6b2bea36b67ce1d67f5e3bda8087ff,a0af3f0c5c47adc0d7b1a988087c8d484561e69f6ec08b5cdaede0bc1f9dc0fe,newly_executed
0.0,0.9,0.05,sv,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/1681aab5d642a5605b60e923f768c08b5eb7956053011394cc86b02ce72c10e0.npz,9034fc02922eb7c493a5686aa1cafc30d99e15cc6088263889418683053d5f2b,1681aab5d642a5605b60e923f768c08b5eb7956053011394cc86b02ce72c10e0,newly_executed
0.0,0.9,0,raw,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/55085eb93b906eb4aed10d7485a4610053f0f470a5019b0877357a658d398b57.npz,061b5498e3974b28b7677c48851e8fc05d77078a60324c489e8124aa4b9d05cd,55085eb93b906eb4aed10d7485a4610053f0f470a5019b0877357a658d398b57,newly_executed
0.0,0.9,0,zne_quadratic,equal_gate,300000,True,False,28499810,100000,results/stage6_followup_v1/measurements/64281ac1e5f9efe394fe6e9cc5be92683cff78d6b37024594ff29182ad828a15.npz,4942a7381026f720d664a2da994ebcdbd4e3123cc99fe06a9d03d9e45b39d081,64281ac1e5f9efe394fe6e9cc5be92683cff78d6b37024594ff29182ad828a15,newly_executed
0.0,0.9,0,sv,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/b750410e31173091cdfbabbda8ab69472d6bdfef6034b4e4e2b5570e8945ec89.npz,760483e8114971896f9d7fcde50e824f399b7bc40e9200c0dfb882ce1a89d04b,b750410e31173091cdfbabbda8ab69472d6bdfef6034b4e4e2b5570e8945ec89,newly_executed
0.0,0.9,0.01,raw,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/60d41d0b4ad09716642c0c2f21f7fffe772a3a6ab3a1e4e9c3266b3961999547.npz,2a6f97fcbbb21d3dd34038368cf9a157c1a5bbbf0eaa5f4068e5b04efc94bbf6,60d41d0b4ad09716642c0c2f21f7fffe772a3a6ab3a1e4e9c3266b3961999547,newly_executed
0.0,0.9,0.01,zne_quadratic,equal_gate,300000,True,False,28499810,100000,results/stage6_followup_v1/measurements/8bb7b476c29f7babd2b411aff975b626832d7f9330f6752be59bcd3353a23857.npz,7124a036fd6f5473ae9e97f8062f43167ad265deeb15d1bbc48c03416b14c62f,8bb7b476c29f7babd2b411aff975b626832d7f9330f6752be59bcd3353a23857,newly_executed
0.0,0.9,0.01,sv,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/a1e8139e6ed8c636591fae0775eaf25f14e12559fe93022393fa8b53e651a2ca.npz,7880ada6fce4ef38e51e320fd6822ec84dd5b4a671a83519f4a2a3dd2c395e04,a1e8139e6ed8c636591fae0775eaf25f14e12559fe93022393fa8b53e651a2ca,newly_executed
0.0,0.9,0.05,raw,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/8434b04b5a0d246bf2bf48a4535977c3daf6734762b7b4b21fa5950988da879b.npz,db70235a01d2b9134c82106b390afb44ade047ae4438e900e02d3999f9be8205,8434b04b5a0d246bf2bf48a4535977c3daf6734762b7b4b21fa5950988da879b,newly_executed
0.0,0.9,0.05,zne_quadratic,equal_gate,300000,True,False,28499810,100000,results/stage6_followup_v1/measurements/98e56811fc79a2df61ed0655b8190cb268aeebd327d18405a0267bbc41bdce30.npz,a5c6db6a409c04953a6417554b7a4b14d83dfb68eb8b61bbdf49b0e0a2611956,98e56811fc79a2df61ed0655b8190cb268aeebd327d18405a0267bbc41bdce30,newly_executed
0.0,0.9,0.05,sv,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/03393f4aeda4df2df54d83679d37e1d761ede9399ef58691f99bb890426bbb19.npz,a66575ab4ec02158f29cfb0b5c66136b476f1da6b734e8f90eb9271614f25976,03393f4aeda4df2df54d83679d37e1d761ede9399ef58691f99bb890426bbb19,newly_executed
0.0,0.9125,0,raw,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/5385df59817970511d37ba5831b8b7269640bd876f42bc005e1d7149c90763fa.npz,bfd9270b9079f36ca074725d7bd676f0c3920a045c19bc5b1ff27524a7d19c59,5385df59817970511d37ba5831b8b7269640bd876f42bc005e1d7149c90763fa,newly_executed
0.0,0.9125,0,zne_quadratic,equal_shots,100000,False,False,28799808,100000,results/stage6_followup_v1/measurements/7f31e96d7399d5794cdc2210d58debd52b5fee3ef02d6988f8f31737f4e35d54.npz,320b96d027643d42dffa6de4d8d0ccace973a52266e65ad923e8520891bbd7d3,7f31e96d7399d5794cdc2210d58debd52b5fee3ef02d6988f8f31737f4e35d54,newly_executed
0.0,0.9125,0,sv,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/273673b9ded1acf0fd8c9d4e18eafec7f289efb50fcde8f11c382080978be700.npz,07e263b262355417cac926e86b400bc20b9849a06a84781eb22aae43e6f865ea,273673b9ded1acf0fd8c9d4e18eafec7f289efb50fcde8f11c382080978be700,newly_executed
0.0,0.9125,0.01,raw,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/3547f661d0ab0c5d6b0a018e206dc10055b360b28232ba7d1f6c544411774a16.npz,c451b6adadbc3e251477190cd65bd44069eed9b8ffae101e4cdac5d9244164a3,3547f661d0ab0c5d6b0a018e206dc10055b360b28232ba7d1f6c544411774a16,newly_executed
0.0,0.9125,0.01,zne_quadratic,equal_shots,100000,False,False,28799808,100000,results/stage6_followup_v1/measurements/036bd2820dd7f7a83a7195918b0cf381aacc4715ed3a6ffb135198adcab908fa.npz,ffd63596349bec658c88834ea93f39621e9b5f524dcf97207aa91eced68d7063,036bd2820dd7f7a83a7195918b0cf381aacc4715ed3a6ffb135198adcab908fa,newly_executed
0.0,0.9125,0.01,sv,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/7fa3454afecf9d3ae2c625754f373127e4545dbf5fb82ea224f7bb10ec70f782.npz,1480645b1e1b93ddfbcc4039e09ad3e1cb969eb0664f4bbe665b4ce3a31d839e,7fa3454afecf9d3ae2c625754f373127e4545dbf5fb82ea224f7bb10ec70f782,newly_executed
0.0,0.9125,0.05,raw,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/86f3a58796018e32ebcbdf87f5e5588121c244498596df1482f787d42640216d.npz,faa6cb1dca0065f72648e9b1f217d6c0e4133bdff7b0fc7feffa23261a628360,86f3a58796018e32ebcbdf87f5e5588121c244498596df1482f787d42640216d,newly_executed
0.0,0.9125,0.05,zne_quadratic,equal_shots,100000,False,False,28799808,100000,results/stage6_followup_v1/measurements/b61b3db34afa9c0e71ca769f4c3321e05f2cc231e5f5993036b419322ce4961d.npz,d008bf32d762cb8e3cf8284abd0eac36f4f5334a4d2dcaa793a07c7741eb8532,b61b3db34afa9c0e71ca769f4c3321e05f2cc231e5f5993036b419322ce4961d,newly_executed
0.0,0.9125,0.05,sv,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/f291e20895e85e8e277446911ee932ca448a71b14bd9fcca314a6885b9f22ad5.npz,e2f8c66df8a738109c11829bf0f70c279801abd958b9a9979f10a73a7efd7fce,f291e20895e85e8e277446911ee932ca448a71b14bd9fcca314a6885b9f22ad5,newly_executed
0.0,0.9125,0,raw,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/a1044a67e64db48e43d041e027195cd2a2ca2bb3cdb421504bd6035a9abde240.npz,d323c07561d784996da2cea1f2bab980420b377b8deb98f7096a9b7a1951ce41,a1044a67e64db48e43d041e027195cd2a2ca2bb3cdb421504bd6035a9abde240,newly_executed
0.0,0.9125,0,zne_quadratic,equal_gate,100000,True,False,9600000,33334,results/stage6_followup_v1/measurements/16cb4285d9ee8c3be04ba60f5354f5a5ea00dcaa6caa2c58571982f053129d47.npz,57588f0e343586eb89b5a2d0eddc82f6fca6e76ba6dc8a3d3e421fbeb9497151,16cb4285d9ee8c3be04ba60f5354f5a5ea00dcaa6caa2c58571982f053129d47,newly_executed
0.0,0.9125,0,sv,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/bcf4ec3fb053e53ad81135ac5cab6877aa5e86062f32b1ac2d2c601b249b955c.npz,71e2611d17f3fd79476092bf1dfffd57fb46fac33d0a07200107be0fcd6c2d28,bcf4ec3fb053e53ad81135ac5cab6877aa5e86062f32b1ac2d2c601b249b955c,newly_executed
0.0,0.9125,0.01,raw,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/d992f4c929f8c765769f91c6902819055a530f8a3845bf6f05191941c078ba65.npz,aa2dfea37502d5ee9eb5620a86b2c95cc868550c89837c550001f88c3fc746cb,d992f4c929f8c765769f91c6902819055a530f8a3845bf6f05191941c078ba65,newly_executed
0.0,0.9125,0.01,zne_quadratic,equal_gate,100000,True,False,9600000,33334,results/stage6_followup_v1/measurements/f8839f81c3c1593ddb9a0c355edfc06f64f70557f2b09cb8c64aa962b3d7ac4f.npz,5bea7afe714768b6f9af1cdaf7e8e375d3d02c968510bbebc95ba02d100d245d,f8839f81c3c1593ddb9a0c355edfc06f64f70557f2b09cb8c64aa962b3d7ac4f,newly_executed
0.0,0.9125,0.01,sv,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/aa0baa2d40f09ad48271f9363ca78585673a4fc6440b3388ee48672e1a4a907f.npz,feca2002b433d51e4be18b1941cfe9602059dc8c832e7b084891103206c28236,aa0baa2d40f09ad48271f9363ca78585673a4fc6440b3388ee48672e1a4a907f,newly_executed
0.0,0.9125,0.05,raw,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/eedcc676aa09a47b82b58a58ffe35c66feea77c9f257b4142f06504713aef55d.npz,b3bc95fa916ae81ad8b7722820b0c232391c460345ef2fe14ac15c53f1ee86c4,eedcc676aa09a47b82b58a58ffe35c66feea77c9f257b4142f06504713aef55d,newly_executed
0.0,0.9125,0.05,zne_quadratic,equal_gate,100000,True,False,9600000,33334,results/stage6_followup_v1/measurements/000f23ce13b7cfb26af3a6b3015bd132240d4a6255b40813c6269798e6178875.npz,d186a63df69f24d2c74598f6ae290cd5f4a3c62e6712739298b8e49a94735600,000f23ce13b7cfb26af3a6b3015bd132240d4a6255b40813c6269798e6178875,newly_executed
0.0,0.9125,0.05,sv,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/7aec4554bad1c2f65d330bbbdc727f59a5a440ed5faa37a22459d967bd9c4429.npz,cdd8c8d44f5d7719fb419b0c63be06e60913360968fa4542d5577615bfe65777,7aec4554bad1c2f65d330bbbdc727f59a5a440ed5faa37a22459d967bd9c4429,newly_executed
0.0,0.9125,0,raw,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/78ff3b5aaa5e020a7cb32fa1f5c2457fb64f760c3bb49ab480bd7ce80d04acd9.npz,14a6ff8e1332e190924cd7602be6411c95f3271b24a5457b4cd47db75fd5f743,78ff3b5aaa5e020a7cb32fa1f5c2457fb64f760c3bb49ab480bd7ce80d04acd9,newly_executed
0.0,0.9125,0,zne_quadratic,equal_gate,300000,True,False,28799808,100000,results/stage6_followup_v1/measurements/26e9f921b38d2fe1e2ab0064c8808d25c28fcce450980bbf9c31cdde2abe147c.npz,f2d9e234529303f5955cf285268b6a7ca169290d4cea27a761fab3a0aebeebda,26e9f921b38d2fe1e2ab0064c8808d25c28fcce450980bbf9c31cdde2abe147c,newly_executed
0.0,0.9125,0,sv,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/a0f582787e6207c790e91ce46869a9826a87441fb4e3194ab1e37f4e64a6593d.npz,688a17c737d924fbaab189cba157aea96b7c3f69f56cce0cee602e52f227cda8,a0f582787e6207c790e91ce46869a9826a87441fb4e3194ab1e37f4e64a6593d,newly_executed
0.0,0.9125,0.01,raw,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/d5021a9dee7da45d1fb2dd917fdfacbc012b9397585f4d48b21e5c4cd81da0b2.npz,1e35a8870ac440bb7e1233c4a76243eb13cc4fb255893a5a53f83363437c12a4,d5021a9dee7da45d1fb2dd917fdfacbc012b9397585f4d48b21e5c4cd81da0b2,newly_executed
0.0,0.9125,0.01,zne_quadratic,equal_gate,300000,True,False,28799808,100000,results/stage6_followup_v1/measurements/5060cd078fb5d8b9ff56e56236eabe69ff925dbfd06ba3ef8cdf2ec2d9b9ece4.npz,9396dd2e075ca56f9af3fc7cca9c534557985979a1c28d865d225477162c52f9,5060cd078fb5d8b9ff56e56236eabe69ff925dbfd06ba3ef8cdf2ec2d9b9ece4,newly_executed
0.0,0.9125,0.01,sv,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/aef5de2159600dc937e720aef5737cfdb2681456f576ccef058c37a454e1700a.npz,f8642859c967af41a6247faf73ea5dd3aab92e67af9bc7d788ed033315f12e40,aef5de2159600dc937e720aef5737cfdb2681456f576ccef058c37a454e1700a,newly_executed
0.0,0.9125,0.05,raw,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/d691dd1c885d662fa7200a7101955b0627b6af6505cbb2f3cee13ea2de3f1f51.npz,52580f07ca5003700dfb9cc78e5faf2b591f921a534cffa14dfcc474afae2eb1,d691dd1c885d662fa7200a7101955b0627b6af6505cbb2f3cee13ea2de3f1f51,newly_executed
0.0,0.9125,0.05,zne_quadratic,equal_gate,300000,True,False,28799808,100000,results/stage6_followup_v1/measurements/0ec28e1591f1fb48c87d8b43e609aa8c355e66ab403c0a67456f4cd3e4daf544.npz,af465aed137730f2558b692249ef16feb58921d1f4a2cffc5407e617c3246996,0ec28e1591f1fb48c87d8b43e609aa8c355e66ab403c0a67456f4cd3e4daf544,newly_executed
0.0,0.9125,0.05,sv,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/564cca6574b7d504620f01021c949f0e3fcc52cfb5a42ab9670ada2e2352de64.npz,2f34e5745b23ec017a73b79dbf134ad4508d03285f1d9be9b7320addee5bad52,564cca6574b7d504620f01021c949f0e3fcc52cfb5a42ab9670ada2e2352de64,newly_executed
0.0,0.925,0,raw,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/3bcaebc5369298ee9ad0913a07a78d50dd4f768d1d79f575ad74f939526a3e72.npz,069dbc452a95a57d81688940af4ae21f63f54ea2e5ec2289781948a4dc715920,3bcaebc5369298ee9ad0913a07a78d50dd4f768d1d79f575ad74f939526a3e72,newly_executed
0.0,0.925,0,zne_quadratic,equal_shots,100000,False,False,28499810,100000,results/stage6_followup_v1/measurements/f98c1aa523f66e000ee5de44e075f98740618bfcf45c224b834f5cdab29d6c00.npz,b2055afbbd842cd104a108db1206524999f1e13c4f7fe1486bcb3545344eaeb4,f98c1aa523f66e000ee5de44e075f98740618bfcf45c224b834f5cdab29d6c00,newly_executed
0.0,0.925,0,sv,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/4fd3eb475f0a2b70389cfdcc6ac8a93bd58e27c3146b1db9e208d36fc2a0492e.npz,cac9cd5ab109350bc22ae17b8c744d58578bbea0d73cf07d24ea709a9611b296,4fd3eb475f0a2b70389cfdcc6ac8a93bd58e27c3146b1db9e208d36fc2a0492e,newly_executed
0.0,0.925,0.01,raw,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/1e9fa8832c4abb51d0ac4ae51b26d9e3d1e62ab70263bee8532777aa5e0a92ba.npz,77a14ada6267a99cc84953754f9ab8d2b09d80e3f218be4b01eff6c03a4dca36,1e9fa8832c4abb51d0ac4ae51b26d9e3d1e62ab70263bee8532777aa5e0a92ba,newly_executed
0.0,0.925,0.01,zne_quadratic,equal_shots,100000,False,False,28499810,100000,results/stage6_followup_v1/measurements/04ae7a97410d3d9ec8929e97368289f1b81ea2850e986a9901a92a4ae4819bf5.npz,b965e1573d6cb2ca78cb3866fcae28dfea76695ca36561c74996aad257821698,04ae7a97410d3d9ec8929e97368289f1b81ea2850e986a9901a92a4ae4819bf5,newly_executed
