window,chain,p,feature,stride,h,value,derivative
W3,W3/ascending/seed101,0.05,order,4,0.35,0.1302713335391486,-0.03310858613640599
W3,W3/ascending/seed101,0.05,order,4,0.4,0.1312793425924572,-0.007211775995937808
W3,W3/ascending/seed101,0.05,order,4,0.45,0.13099251113874238,0.004562802836886037
W3,W3/ascending/seed101,0.05,order,4,0.5,0.13082306230876858,0.0055330776535487125
W3,W3/ascending/seed101,0.05,order,4,0.55,0.13043920337338752,0.005686236293357627
W3,W3/ascending/seed101,0.05,order,4,0.6,0.1302544386794328,0.0025707176183029645
W3,W3/ascending/seed101,0.05,order,4,0.65,0.13018213161155723,0.0003639499590408768
W3,W3/ascending/seed101,0.05,order,4,0.7,0.13021804368352868,-0.001126420938984296
W3,W3/ascending/seed101,0.05,order,4,0.75,0.1302947737054557,-0.0011099520851391986
W3,W3/ascending/seed101,0.05,order,4,0.8,0.1303290388920426,1.363080010952089e-05
W3,W3/ascending/seed101,0.05,order,4,0.85,0.13029341062544472,0.001411499863806398
W3,W3/ascending/seed101,0.05,order,2,0.35,0.1302713335391486,-0.07370736220169016
W3,W3/ascending/seed101,0.05,order,2,0.375,0.1314446778299969,-0.020160181066171567
W3,W3/ascending/seed101,0.05,order,2,0.4,0.1312793425924572,0.006361949544061218
W3,W3/ascending/seed101,0.05,order,2,0.425,0.1311265803527938,0.0057366290742963955
W3,W3/ascending/seed101,0.05,order,2,0.45,0.13099251113874238,0.004738763125274215
W3,W3/ascending/seed101,0.05,order,2,0.475,0.13088964219653004,0.0033889765994765675
W3,W3/ascending/seed101,0.05,order,2,0.5,0.13082306230876858,0.00645286125206912
W3,W3/ascending/seed101,0.05,order,2,0.525,0.13056699913392658,0.007677178707621302
W3,W3/ascending/seed101,0.05,order,2,0.55,0.13043920337338752,0.004655461402407468
W3,W3/ascending/seed101,0.05,order,2,0.575,0.1303342260638062,0.0036952938790939527
W3,W3/ascending/seed101,0.05,order,2,0.6,0.1302544386794328,0.0026169411569396672
W3,W3/ascending/seed101,0.05,order,2,0.625,0.1302033790059592,0.0014461413575110882
W3,W3/ascending/seed101,0.05,order,2,0.65,0.13018213161155723,0.00028268916026918944
W3,W3/ascending/seed101,0.05,order,2,0.675,0.13018924454794575,-0.0007182414394288905
W3,W3/ascending/seed101,0.05,order,2,0.7,0.13021804368352868,-0.0013583011118809551
W3,W3/ascending/seed101,0.05,order,2,0.725,0.13025715960353978,-0.0015346004385405898
W3,W3/ascending/seed101,0.05,order,2,0.75,0.1302947737054557,-0.0012688956724549172
W3,W3/ascending/seed101,0.05,order,2,0.775,0.13032060438716253,-0.0006853037317378075
W3,W3/ascending/seed101,0.05,order,2,0.8,0.1303290388920426,2.9839328343328475e-05
W3,W3/ascending/seed101,0.05,order,2,0.825,0.13031911242074537,0.0007125653319568492
W3,W3/ascending/seed101,0.05,order,2,0.85,0.13029341062544472,0.0013435782920945272
W3,W3/ascending/seed101,0.05,order,1,0.35,0.1302713335391486,-0.15458047746763892
W3,W3/ascending/seed101,0.05,order,1,0.3625,0.13153079759603342,-0.04693377163393109
W3,W3/ascending/seed101,0.05,order,1,0.375,0.1314446778299969,0.00688980074434653
W3,W3/ascending/seed101,0.05,order,1,0.3875,0.13135855257742476,0.006613409501587952
W3,W3/ascending/seed101,0.05,order,1,0.4,0.1312793425924572,0.006206888868350191
W3,W3/ascending/seed101,0.05,order,1,0.4125,0.13120338035571605,0.0061104895865353726
W3,W3/ascending/seed101,0.05,order,1,0.425,0.1311265803527938,0.005862041622175518
W3,W3/ascending/seed101,0.05,order,1,0.4375,0.13105682931516166,0.00536276856205653
W3,W3/ascending/seed101,0.05,order,1,0.45,0.13099251113874238,0.004816394116843092
W3,W3/ascending/seed101,0.05,order,1,0.4625,0.13093641946224058,0.004114757688494564
W3,W3/ascending/seed101,0.05,order,1,0.475,0.13088964219653004,0.003389038248937659
W3,W3/ascending/seed101,0.05,order,1,0.4875,0.13085169350601714,0.002663195510457683
W3,W3/ascending/seed101,0.05,order,1,0.5,0.13082306230876858,0.0015795881954279167
W3,W3/ascending/seed101,0.05,order,1,0.5125,0.13081220380113145,0.010242526993679668
W3,W3/ascending/seed101,0.05,order,1,0.525,0.13056699913392658,0.012488388355486713
W3,W3/ascending/seed101,0.05,order,1,0.5375,0.13049999409224428,0.005111830421562935
W3,W3/ascending/seed101,0.05,order,1,0.55,0.13043920337338752,0.004655035465892077
W3,W3/ascending/seed101,0.05,order,1,0.5625,0.13038361820559696,0.004199092383252889
W3,W3/ascending/seed101,0.05,order,1,0.575,0.1303342260638062,0.0037114363034014275
W3,W3/ascending/seed101,0.05,order,1,0.5875,0.13029083229801194,0.0031914953749367925
W3,W3/ascending/seed101,0.05,order,1,0.6,0.1302544386794328,0.0026022643849623606
W3,W3/ascending/seed101,0.05,order,1,0.6125,0.1302257756883879,0.002042386938942542
W3,W3/ascending/seed101,0.05,order,1,0.625,0.1302033790059592,0.0014615086975169334
W3,W3/ascending/seed101,0.05,order,1,0.6375,0.13018923797094997,0.0008498957760796344
W3,W3/ascending/seed101,0.05,order,1,0.65,0.13018213161155723,0.00026162574120558446
W3,W3/ascending/seed101,0.05,order,1,0.6625,0.13018269732741983,-0.00028451745554036734
W3,W3/ascending/seed101,0.05,order,1,0.675,0.13018924454794575,-0.000747039044441955
W3,W3/ascending/seed101,0.05,order,1,0.6875,0.13020137330353088,-0.0011519654233165255
W3,W3/ascending/seed101,0.05,order,1,0.7,0.13021804368352868,-0.0014175780016243422
W3,W3/ascending/seed101,0.05,order,1,0.7125,0.1302368127535715,-0.0015646368004444966
W3,W3/ascending/seed101,0.05,order,1,0.725,0.13025715960353978,-0.0015946745450303723
W3,W3/ascending/seed101,0.05,order,1,0.7375,0.13027667961719724,-0.001504564076636683
W3,W3/ascending/seed101,0.05,order,1,0.75,0.1302947737054557,-0.0012989375888148302
W3,W3/ascending/seed101,0.05,order,1,0.7625,0.13030915305691762,-0.0010332272682731514
W3,W3/ascending/seed101,0.05,order,1,0.775,0.13032060438716253,-0.0007159786617174646
W3,W3/ascending/seed101,0.05,order,1,0.7875,0.13032705252346055,-0.00033738019520157536
W3,W3/ascending/seed101,0.05,order,1,0.8,0.1303290388920426,2.3092225199583538e-05
W3,W3/ascending/seed101,0.05,order,1,0.8125,0.13032647521783056,0.0003970588518891205
W3,W3/ascending/seed101,0.05,order,1,0.825,0.13031911242074537,0.0007428466327779049
W3,W3/ascending/seed101,0.05,order,1,0.8375,0.13030790405201112,0.0010280718120254662
W3,W3/ascending/seed101,0.05,order,1,0.85,0.13029341062544472,0.0012908764385990423
W3,W3/ascending/seed101,0.05,mx,4,0.35,0.006419607870246968,0.1262271518452323
W3,W3/ascending/seed101,0.05,mx,4,0.4,0.011398636669645724,0.07293400013071773
W3,W3/ascending/seed101,0.05,mx,4,0.45,0.013713007883318747,0.05428117047961453
W3,W3/ascending/seed101,0.05,mx,4,0.5,0.016826753717607175,0.04690198362062095
W3,W3/ascending/seed101,0.05,mx,4,0.55,0.018403206245380842,0.02951954866900003
W3,W3/ascending/seed101,0.05,mx,4,0.6,0.019778708584507174,0.03278371010672365
W3,W3/ascending/seed101,0.05,mx,4,0.65,0.02168157725605321,0.04467565372795826
W3,W3/ascending/seed101,0.05,mx,4,0.7,0.024246273957302996,0.05660550006012552
W3,W3/ascending/seed101,0.05,mx,4,0.75,0.027342127262065766,0.06319951529462572
W3,W3/ascending/seed101,0.05,mx,4,0.8,0.030566225486765575,0.061879789596232804
W3,W3/ascending/seed101,0.05,mx,4,0.85,0.03353010622168904,0.05667543980070566
W3,W3/ascending/seed101,0.05,mx,2,0.35,0.006419607870246968,0.22348336796335994
W3,W3/ascending/seed101,0.05,mx,2,0.375,0.01045790716963866,0.09958057598797504
W3,W3/ascending/seed101,0.05,mx,2,0.4,0.011398636669645724,0.040322700219739716
W3,W3/ascending/seed101,0.05,mx,2,0.425,0.012474042180625642,0.046287424273460415
W3,W3/ascending/seed101,0.05,mx,2,0.45,0.013713007883318747,0.0537354490476285
W3,W3/ascending/seed101,0.05,mx,2,0.475,0.015160814633007065,0.06227491668576851
W3,W3/ascending/seed101,0.05,mx,2,0.5,0.016826753717607175,0.05376057226968345
W3,W3/ascending/seed101,0.05,mx,2,0.525,0.01784884324649124,0.03152905055547334
W3,W3/ascending/seed101,0.05,mx,2,0.55,0.018403206245380842,0.023819466268875877
W3,W3/ascending/seed101,0.05,mx,2,0.575,0.019039816559935037,0.027510046782526776
W3,W3/ascending/seed101,0.05,mx,2,0.6,0.019778708584507174,0.032253993117688895
W3,W3/ascending/seed101,0.05,mx,2,0.625,0.020652516215819483,0.03805737343092069
W3,W3/ascending/seed101,0.05,mx,2,0.65,0.02168157725605321,0.044557813996654594
W3,W3/ascending/seed101,0.05,mx,2,0.675,0.022880406915652213,0.05129393402499571
W3,W3/ascending/seed101,0.05,mx,2,0.7,0.024246273957302996,0.05736092388956632
W3,W3/ascending/seed101,0.05,mx,2,0.725,0.02574845311013052,0.061917066095255324
W3,W3/ascending/seed101,0.05,mx,2,0.75,0.027342127262065766,0.06437101908701137
W3,W3/ascending/seed101,0.05,mx,2,0.775,0.028967004064481095,0.06448196449399612
W3,W3/ascending/seed101,0.05,mx,2,0.8,0.030566225486765575,0.06252298363055708
W3,W3/ascending/seed101,0.05,mx,2,0.825,0.03209315324600895,0.05927761469846948
W3,W3/ascending/seed101,0.05,mx,2,0.85,0.03353010622168904,0.05567862335593832
W3,W3/ascending/seed101,0.05,mx,1,0.35,0.006419607870246968,0.41418413174756685
W3,W3/ascending/seed101,0.05,mx,1,0.3625,0.010017833518517186,0.1615319719756675
W3,W3/ascending/seed101,0.05,mx,1,0.375,0.01045790716963866,0.035236517402692624
W3,W3/ascending/seed101,0.05,mx,1,0.3875,0.010898746453584502,0.03762918000028259
W3,W3/ascending/seed101,0.05,mx,1,0.4,0.011398636669645724,0.040910018107324475
W3,W3/ascending/seed101,0.05,mx,1,0.4125,0.011921496906267615,0.04301622043919684
W3,W3/ascending/seed101,0.05,mx,1,0.425,0.012474042180625642,0.045930907959003175
W3,W3/ascending/seed101,0.05,mx,1,0.4375,0.013069769605242696,0.0495586281077241
W3,W3/ascending/seed101,0.05,mx,1,0.45,0.013713007883318747,0.05340089448680396
W3,W3/ascending/seed101,0.05,mx,1,0.4625,0.014404791967412796,0.05791226998753274
W3,W3/ascending/seed101,0.05,mx,1,0.475,0.015160814633007065,0.06255415111992801
W3,W3/ascending/seed101,0.05,mx,1,0.4875,0.01596864574541099,0.06663756338400428
W3,W3/ascending/seed101,0.05,mx,1,0.5,0.016826753717607175,0.0722968546024666
W3,W3/ascending/seed101,0.05,mx,1,0.5125,0.017776067110472655,0.04088358115536295
W3,W3/ascending/seed101,0.05,mx,1,0.525,0.01784884324649124,0.01354298849458857
W3,W3/ascending/seed101,0.05,mx,1,0.5375,0.01811464182283737,0.02217451995558406
W3,W3/ascending/seed101,0.05,mx,1,0.55,0.018403206245380842,0.02372916031466943
W3,W3/ascending/seed101,0.05,mx,1,0.5625,0.018707870830704104,0.025464412582167917
W3,W3/ascending/seed101,0.05,mx,1,0.575,0.019039816559935037,0.027425884435886116
W3,W3/ascending/seed101,0.05,mx,1,0.5875,0.019393517941601258,0.029555680982885524
W3,W3/ascending/seed101,0.05,mx,1,0.6,0.019778708584507174,0.03228925949366923
W3,W3/ascending/seed101,0.05,mx,1,0.6125,0.02020074942894299,0.034952305252492266
W3,W3/ascending/seed101,0.05,mx,1,0.625,0.020652516215819483,0.03786053540980072
W3,W3/ascending/seed101,0.05,mx,1,0.6375,0.021147262814188002,0.04116244160934901
W3,W3/ascending/seed101,0.05,mx,1,0.65,0.02168157725605321,0.0446291173745037
W3,W3/ascending/seed101,0.05,mx,1,0.6625,0.022262990748550596,0.047953186383959956
W3,W3/ascending/seed101,0.05,mx,1,0.675,0.022880406915652213,0.05119862254588314
W3,W3/ascending/seed101,0.05,mx,1,0.6875,0.023542956312197674,0.05463468166603158
W3,W3/ascending/seed101,0.05,mx,1,0.7,0.024246273957302996,0.057548548345282446
W3,W3/ascending/seed101,0.05,mx,1,0.7125,0.024981670020829738,0.06008716611310094
W3,W3/ascending/seed101,0.05,mx,1,0.725,0.02574845311013052,0.06219187643702051
W3,W3/ascending/seed101,0.05,mx,1,0.7375,0.026536466931755254,0.0637469660774097
W3,W3/ascending/seed101,0.05,mx,1,0.75,0.027342127262065766,0.06455010099152791
W3,W3/ascending/seed101,0.05,mx,1,0.7625,0.028150219456543446,0.06499507209661304
W3,W3/ascending/seed101,0.05,mx,1,0.775,0.028967004064481095,0.06478422995857525
W3,W3/ascending/seed101,0.05,mx,1,0.7875,0.029769825205507826,0.06396885689137899
W3,W3/ascending/seed101,0.05,mx,1,0.8,0.030566225486765575,0.06292175986956328
W3,W3/ascending/seed101,0.05,mx,1,0.8125,0.03134286920224691,0.06107711036973518
W3,W3/ascending/seed101,0.05,mx,1,0.825,0.03209315324600895,0.05923464243766885
W3,W3/ascending/seed101,0.05,mx,1,0.8375,0.03282373526318863,0.05747811902720357
W3,W3/ascending/seed101,0.05,mx,1,0.85,0.03353010622168904,0.0555412343328614
W3,W3/descending/seed101,0,order,4,0.35,0.4742142760354062,0.195798415228996
W3,W3/descending/seed101,0,order,4,0.4,0.46205199545446984,0.290692808008461
W3,W3/descending/seed101,0,order,4,0.45,0.4451449952345602,0.3952680749203372
W3,W3/descending/seed101,0,order,4,0.5,0.4225251879624361,0.5088804692086826
W3,W3/descending/seed101,0,order,4,0.55,0.39425694831369185,0.6218491167410853
W3,W3/descending/seed101,0,order,4,0.6,0.36123682016957437,
W3,W3/descending/seed101,0,order,4,0.65,0.33040891843360803,
W3,W3/descending/seed101,0,order,4,0.7,0.3032577814519542,0.4952442384736626
W3,W3/descending/seed101,0,order,4,0.75,0.2807300299867736,0.40586582013356187
W3,W3/descending/seed101,0,order,4,0.8,0.26267119943859796,0.3237836767507636
W3,W3/descending/seed101,0,order,4,0.85,0.24835166231169717,0.24899780832526908
W3,W3/descending/seed101,0,order,2,0.35,0.4742142760354062,0.20227883928724388
W3,W3/descending/seed101,0,order,2,0.375,0.46864522039908163,0.24324561161872715
W3,W3/descending/seed101,0,order,2,0.4,0.46205199545446984,0.28752593454662545
W3,W3/descending/seed101,0,order,2,0.425,0.4542689236717503,0.33814000439819303
W3,W3/descending/seed101,0,order,2,0.45,0.4451449952345602,0.39382641800020757
W3,W3/descending/seed101,0,order,2,0.475,0.4345776027717399,0.4523961454424832
W3,W3/descending/seed101,0,order,2,0.5,0.4225251879624361,0.5108589752990849
W3,W3/descending/seed101,0,order,2,0.525,0.4090346540067857,0.5653647929748846
W3,W3/descending/seed101,0,order,2,0.55,0.39425694831369185,0.6116949102256504
W3,W3/descending/seed101,0,order,2,0.575,0.3784499084955032,0.6528682752294479
W3,W3/descending/seed101,0,order,2,0.6,0.36123682016957437,
W3,W3/descending/seed101,0,order,2,0.625,0.3454724642824444,
W3,W3/descending/seed101,0,order,2,0.65,0.33040891843360803,
W3,W3/descending/seed101,0,order,2,0.675,0.3162816025327712,
W3,W3/descending/seed101,0,order,2,0.7,0.3032577814519542,0.4975351709645457
W3,W3/descending/seed101,0,order,2,0.725,0.29140665394860227,0.4505550293036116
W3,W3/descending/seed101,0,order,2,0.75,0.2807300299867736,0.4045262102266127
W3,W3/descending/seed101,0,order,2,0.775,0.2711803434372716,0.36117661096351217
W3,W3/descending/seed101,0,order,2,0.8,0.26267119943859796,0.3216545481476656
W3,W3/descending/seed101,0,order,2,0.825,0.2550976160298884,0.2863907425380159
W3,W3/descending/seed101,0,order,2,0.85,0.24835166231169717,0.25328555491727833
W3,W3/descending/seed101,0,order,1,0.35,0.4742142760354062,0.2039095769006387
W3,W3/descending/seed101,0,order,1,0.3625,0.4715475772706961,0.22276222545298552
W3,W3/descending/seed101,0,order,1,0.375,0.46864522039908163,0.2424347262377573
W3,W3/descending/seed101,0,order,1,0.3875,0.46548670911475215,0.2637289977844688
W3,W3/descending/seed101,0,order,1,0.4,0.46205199545446984,0.28668650550660146
W3,W3/descending/seed101,0,order,1,0.4125,0.45831954647708717,0.31132287130877856
W3,W3/descending/seed101,0,order,1,0.425,0.4542689236717503,0.3375122944463982
W3,W3/descending/seed101,0,order,1,0.4375,0.4498817391159272,0.36495713748760394
W3,W3/descending/seed101,0,order,1,0.45,0.4451449952345602,0.3934287990595138
W3,W3/descending/seed101,0,order,1,0.4625,0.4400460191394394,0.42269569851281474
W3,W3/descending/seed101,0,order,1,0.475,0.4345776027717399,0.4524127158693183
W3,W3/descending/seed101,0,order,1,0.4875,0.42873570124270644,0.48209659237215163
W3,W3/descending/seed101,0,order,1,0.5,0.4225251879624361,0.5113375186337876
W3,W3/descending/seed101,0,order,1,0.5125,0.41595226327686186,0.5396213582260181
W3,W3/descending/seed101,0,order,1,0.525,0.4090346540067857,0.5664427232475546
W3,W3/descending/seed101,0,order,1,0.5375,0.40179119519567297,0.5911082277237529
W3,W3/descending/seed101,0,order,1,0.55,0.39425694831369185,0.6130489953312619
W3,W3/descending/seed101,0,order,1,0.5625,0.3864649703123914,0.6322815927275478
W3,W3/descending/seed101,0,order,1,0.575,0.3784499084955032,0.649148871663991
W3,W3/descending/seed101,0,order,1,0.5875,0.3702362485207916,0.6650367242898554
W3,W3/descending/seed101,0,order,1,0.6,0.36123682016957437,
W3,W3/descending/seed101,0,order,1,0.6125,0.35328565511833543,
W3,W3/descending/seed101,0,order,1,0.625,0.3454724642824444,
W3,W3/descending/seed101,0,order,1,0.6375,0.3378365072038587,
W3,W3/descending/seed101,0,order,1,0.65,0.33040891843360803,
W3,W3/descending/seed101,0,order,1,0.6625,0.3232161798607796,
W3,W3/descending/seed101,0,order,1,0.675,0.3162816025327712,
W3,W3/descending/seed101,0,order,1,0.6875,0.30962801136507384,0.5214556218891921
W3,W3/descending/seed101,0,order,1,0.7,0.3032577814519542,0.4977811642099539
W3,W3/descending/seed101,0,order,1,0.7125,0.297183482259825,0.4740451001340773
W3,W3/descending/seed101,0,order,1,0.725,0.29140665394860227,0.4504456808503452
W3,W3/descending/seed101,0,order,1,0.7375,0.28592234023856633,0.42706495847314585
W3,W3/descending/seed101,0,order,1,0.75,0.2807300299867736,0.40411985770506753
W3,W3/descending/seed101,0,order,1,0.7625,0.27581934379593964,0.3819874619800796
W3,W3/descending/seed101,0,order,1,0.775,0.2711803434372716,0.36065103073601534
W3,W3/descending/seed101,0,order,1,0.7875,0.2668030680275392,0.34036575994694473
W3,W3/descending/seed101,0,order,1,0.8,0.26267119943859796,0.32117156520760837
W3,W3/descending/seed101,0,order,1,0.8125,0.258773778897349,0.3029433363483829
W3,W3/descending/seed101,0,order,1,0.825,0.2550976160298884,0.2858386321359667
W3,W3/descending/seed101,0,order,1,0.8375,0.2516278130939498,0.2698381487276489
W3,W3/descending/seed101,0,order,1,0.85,0.24835166231169717,0.2543459764327771
W3,W3/descending/seed101,0,mx,4,0.35,0.261918931884881,1.0206065430397473
W3,W3/descending/seed101,0,mx,4,0.4,0.3167858699660398,1.1740709802066025
W3,W3/descending/seed101,0,mx,4,0.45,0.3793260299055413,1.320116207362061
W3,W3/descending/seed101,0,mx,4,0.5,0.4487974907022459,1.425903084033103
W3,W3/descending/seed101,0,mx,4,0.55,0.5219163383088516,1.498850820231123
W3,W3/descending/seed101,0,mx,4,0.6,0.59406850104395,
W3,W3/descending/seed101,0,mx,4,0.65,0.6544718296752787,
W3,W3/descending/seed101,0,mx,4,0.7,0.7032031059730519,0.8464669151508506
W3,W3/descending/seed101,0,mx,4,0.75,0.7412499758411515,0.675407879573128
W3,W3/descending/seed101,0,mx,4,0.8,0.7707438939303648,0.5266516975327571
W3,W3/descending/seed101,0,mx,4,0.85,0.7939151455944271,0.4001983690297308
W3,W3/descending/seed101,0,mx,2,0.35,0.261918931884881,1.0236664512294222
W3,W3/descending/seed101,0,mx,2,0.375,0.2884314970455385,1.097338761623175
W3,W3/descending/seed101,0,mx,2,0.4,0.3167858699660398,1.1730516118290977
W3,W3/descending/seed101,0,mx,2,0.425,0.34708407763699334,1.2508031987900292
W3,W3/descending/seed101,0,mx,2,0.45,0.3793260299055413,1.3250966546540832
W3,W3/descending/seed101,0,mx,2,0.475,0.4133389103696974,1.38942921593409
W3,W3/descending/seed101,0,mx,2,0.5,0.4487974907022459,1.437344022984881
W3,W3/descending/seed101,0,mx,2,0.525,0.48520611151894155,1.4623769521321144
W3,W3/descending/seed101,0,mx,2,0.55,0.5219163383088516,1.459325289443285
W3,W3/descending/seed101,0,mx,2,0.575,0.5581723759911058,1.4411577251370602
W3,W3/descending/seed101,0,mx,2,0.6,0.59406850104395,
W3,W3/descending/seed101,0,mx,2,0.625,0.6257123345604109,
W3,W3/descending/seed101,0,mx,2,0.65,0.6544718296752787,
W3,W3/descending/seed101,0,mx,2,0.675,0.6802795713427228,
W3,W3/descending/seed101,0,mx,2,0.7,0.7032031059730519,0.8581141878398206
W3,W3/descending/seed101,0,mx,2,0.725,0.7234412507880746,0.7609373973619906
W3,W3/descending/seed101,0,mx,2,0.75,0.7412499758411515,0.6695782411553637
W3,W3/descending/seed101,0,mx,2,0.775,0.7569201628458428,0.5898783617842653
W3,W3/descending/seed101,0,mx,2,0.8,0.7707438939303648,0.521476417627305
W3,W3/descending/seed101,0,mx,2,0.825,0.7829939837272082,0.4634250332812506
W3,W3/descending/seed101,0,mx,2,0.85,0.7939151455944271,0.41026791609627367
W3,W3/descending/seed101,0,mx,1,0.35,0.261918931884881,1.0252555843847766
W3,W3/descending/seed101,0,mx,1,0.3625,0.27495492057745025,1.060502606426299
W3,W3/descending/seed101,0,mx,1,0.375,0.2884314970455385,1.0965605517028099
W3,W3/descending/seed101,0,mx,1,0.3875,0.30236893437002055,1.1341749168200508
W3,W3/descending/seed101,0,mx,1,0.4,0.3167858699660398,1.1727596297977207
W3,W3/descending/seed101,0,mx,1,0.4125,0.3316879251149636,1.2119283068381446
W3,W3/descending/seed101,0,mx,1,0.425,0.34708407763699334,1.2513422904240468
W3,W3/descending/seed101,0,mx,1,0.4375,0.36297148237556476,1.2896780907419174
W3,W3/descending/seed101,0,mx,1,0.45,0.3793260299055413,1.3262853565719404
W3,W3/descending/seed101,0,mx,1,0.4625,0.3961286162898633,1.3605152185662401
W3,W3/descending/seed101,0,mx,1,0.475,0.4133389103696974,1.3914898880680084
W3,W3/descending/seed101,0,mx,1,0.4875,0.43091586349156336,1.418343213301938
W3,W3/descending/seed101,0,mx,1,0.5,0.4487974907022459,1.4402316794802026
W3,W3/descending/seed101,0,mx,1,0.5125,0.46692165547856845,1.456344832667824
W3,W3/descending/seed101,0,mx,1,0.525,0.48520611151894155,1.466004034998388
W3,W3/descending/seed101,0,mx,1,0.5375,0.5035717563535282,1.4684090715964047
W3,W3/descending/seed101,0,mx,1,0.55,0.5219163383088516,1.463000053976291
W3,W3/descending/seed101,0,mx,1,0.5625,0.5401467577029355,1.4502415072901726
W3,W3/descending/seed101,0,mx,1,0.575,0.5581723759911058,1.4310697023517243
W3,W3/descending/seed101,0,mx,1,0.5875,0.5759235002617287,1.4091101809479198
W3,W3/descending/seed101,0,mx,1,0.6,0.59406850104395,
W3,W3/descending/seed101,0,mx,1,0.6125,0.6102389092867658,
W3,W3/descending/seed101,0,mx,1,0.625,0.6257123345604109,
W3,W3/descending/seed101,0,mx,1,0.6375,0.6404618453606921,
W3,W3/descending/seed101,0,mx,1,0.65,0.6544718296752787,
W3,W3/descending/seed101,0,mx,1,0.6625,0.6677423756981509,
W3,W3/descending/seed101,0,mx,1,0.675,0.6802795713427228,
W3,W3/descending/seed101,0,mx,1,0.6875,0.6920895904113716,0.9160252623600975
W3,W3/descending/seed101,0,mx,1,0.7,0.7032031059730519,0.8621372275087609
W3,W3/descending/seed101,0,mx,1,0.7125,0.7136430210990907,0.8095257926009047
W3,W3/descending/seed101,0,mx,1,0.725,0.7234412507880746,0.7595800065852316
W3,W3/descending/seed101,0,mx,1,0.7375,0.7326325212637215,0.7123490021230694
W3,W3/descending/seed101,0,mx,1,0.75,0.7412499758411515,0.6680736046446967
W3,W3/descending/seed101,0,mx,1,0.7625,0.7493343613798389,0.6268074801876544
W3,W3/descending/seed101,0,mx,1,0.775,0.7569201628458428,0.588400149885274
W3,W3/descending/seed101,0,mx,1,0.7875,0.7640443651269707,0.5529492433808763
W3,W3/descending/seed101,0,mx,1,0.8,0.7707438939303648,0.5202440763624345
W3,W3/descending/seed101,0,mx,1,0.8125,0.7770504670360315,0.4900035918737373
W3,W3/descending/seed101,0,mx,1,0.825,0.7829939837272082,0.4622777610947644
W3,W3/descending/seed101,0,mx,1,0.8375,0.7886074110634006,0.4368464746887568
W3,W3/descending/seed101,0,mx,1,0.85,0.7939151455944271,0.41239105027548817
W3,W3/descending/seed101,0.01,order,4,0.35,0.2632012043879505,0.11153181049784244
W3,W3/descending/seed101,0.01,order,4,0.4,0.2570405867100002,0.13489289662017212
W3,W3/descending/seed101,0.01,order,4,0.45,0.24971191472593332,0.15496374601107954
W3,W3/descending/seed101,0.01,order,4,0.5,0.24154421210889224,0.17271820425706652
W3,W3/descending/seed101,0.01,order,4,0.55,0.23244009430022666,0.1914465080895562
W3,W3/descending/seed101,0.01,order,4,0.6,0.22247212941186134,
W3,W3/descending/seed101,0.01,order,4,0.65,0.21139388434756234,
W3,W3/descending/seed101,0.01,order,4,0.7,0.2015349119020357,0.1806095637294467
W3,W3/descending/seed101,0.01,order,4,0.75,0.19328556407891445,0.1493643491954031
W3,W3/descending/seed101,0.01,order,4,0.8,0.1865984769824954,0.1208775153799273
W3,W3/descending/seed101,0.01,order,4,0.85,0.18119781254092168,0.09514906228302333
W3,W3/descending/seed101,0.01,order,2,0.35,0.2632012043879505,0.11212803033186436
W3,W3/descending/seed101,0.01,order,2,0.375,0.26025944958931463,0.12321235355900662
W3,W3/descending/seed101,0.01,order,2,0.4,0.2570405867100002,0.13439436802106286
W3,W3/descending/seed101,0.01,order,2,0.425,0.25353973118826145,0.1465734396813385
W3,W3/descending/seed101,0.01,order,2,0.45,0.24971191472593332,0.15593199475026598
W3,W3/descending/seed101,0.01,order,2,0.475,0.2457431314507481,0.16335405234082234
W3,W3/descending/seed101,0.01,order,2,0.5,0.24154421210889224,0.17255855539789167
W3,W3/descending/seed101,0.01,order,2,0.525,0.2371152036808535,0.1820823561733116
W3,W3/descending/seed101,0.01,order,2,0.55,0.23244009430022666,0.19197756523657006
W3,W3/descending/seed101,0.01,order,2,0.575,0.22751632541902508,0.2019239452595567
W3,W3/descending/seed101,0.01,order,2,0.6,0.22247212941186134,
W3,W3/descending/seed101,0.01,order,2,0.625,0.21681813116414353,
W3,W3/descending/seed101,0.01,order,2,0.65,0.21139388434756234,
W3,W3/descending/seed101,0.01,order,2,0.675,0.2062804946849267,
W3,W3/descending/seed101,0.01,order,2,0.7,0.2015349119020357,0.18172233047711872
W3,W3/descending/seed101,0.01,order,2,0.725,0.1972010458152914,0.16498695646242512
W3,W3/descending/seed101,0.01,order,2,0.75,0.19328556407891445,0.14880747650309933
W3,W3/descending/seed101,0.01,order,2,0.775,0.18976067199013644,0.13374174192838106
W3,W3/descending/seed101,0.01,order,2,0.8,0.1865984769824954,0.12002322146689304
W3,W3/descending/seed101,0.01,order,2,0.825,0.18375951091679182,0.10801328883147399
W3,W3/descending/seed101,0.01,order,2,0.85,0.18119781254092168,0.09692258123813602
W3,W3/descending/seed101,0.01,order,1,0.35,0.2632012043879505,0.11069059675556048
W3,W3/descending/seed101,0.01,order,1,0.3625,0.2617739494585693,0.11767019194543415
W3,W3/descending/seed101,0.01,order,1,0.375,0.26025944958931463,0.12022005022738114
W3,W3/descending/seed101,0.01,order,1,0.3875,0.2587684482028848,0.12875451517257908
