n,kappa,h,energy_per_site,mx,c1,c2,m2_ferro,m2_antiphase,residual,classical_degeneracy
12,0.3,1.1,-1.2824299909695684,0.8762034498009118,0.3356644705135845,0.056860914416731655,0.13975481449767482,0.07063096514677117,6.355160881889645e-14,0.0
12,0.3,1.1500000000000001,-1.3264467054251925,0.8843236461887704,0.32418244193706,0.04902643209651281,0.1367107042257602,0.07196257764290762,4.9612330676270934e-14,0.0
12,0.3,1.2000000000000002,-1.3708491801699283,0.8916526152646812,0.3135150681458473,0.04216342097845697,0.13401352270839798,0.07317055129069217,3.196457662326647e-14,0.0
12,0.3,1.25,-1.4156005028689884,0.8982931819027377,0.30357143607974174,0.03612470196391998,0.1316039649187928,0.07426758995234393,2.170119544053368e-14,0.0
12,0.3,1.3,-1.4606684654060367,0.9043313241051437,0.29427464600633557,0.030789673123287425,0.12943581214192793,0.07526494471537003,1.504944832165083e-14,0.0
12,0.3,1.35,-1.5060248087778731,0.9098395139255283,0.2855591146834126,0.02605883235001063,0.12747248157810784,0.07617260512002975,1.2512140989704122e-10,0.0
12,0.3,1.4000000000000001,-1.551644614802634,0.9148792877439837,0.2773684732904316,0.021849537764584377,0.1256846177843851,0.0769994592889671,4.2895204627866415e-11,0.0
12,0.3,1.4500000000000002,-1.597505811336532,0.9195032442785996,0.26965391984154286,0.01809270902993574,0.1240483746308652,0.07775342927190385,4.006086251359581e-11,0.0
12,0.3,1.5,-1.6435887661687048,0.9237566139761327,0.2623729191859428,0.014730246604791154,0.12254416659318952,0.0784415865480256,4.0921767620211007e-11,0.0
12,0.3,1.55,-1.6898759509124133,0.9276785042742758,0.2554881695311353,0.011713000812832521,0.12115574603897002,0.07907025147112373,3.3091912763083974e-11,0.0
12,0.3,1.6,-1.7363516606971459,0.9313028972580422,0.2489667742077682,0.008999163744966357,0.11986951126538072,0.07964507953636898,2.4729254797332466e-11,0.0
12,0.3,1.6500000000000001,-1.7830017787640233,0.9346594562092284,0.242779572388689,0.0065529878996422545,0.11867398062239272,0.08017113666818422,1.774038704360012e-11,0.0
12,0.3,1.7000000000000002,-1.8298135775124218,0.9377741831541045,0.23690059374632869,0.0043437586529513,0.11755938797782033,0.08065296523209377,1.2378803411249564e-11,0.0
12,0.3,1.75,-1.8767755493767542,0.9406699590987061,0.23130661046849976,0.0023449650482730757,0.11651736804072843,0.08109464211393012,7.970996436176782e-12,0.0
12,0.3,1.8,-1.9238772622970683,0.9433669910439556,0.22597676635634914,0.0005336264613383605,0.11554070905465684,0.08149982994876118,5.275849382144701e-12,0.0
12,0.3,1.85,-1.9711092356048956,0.9458831842813146,0.22089226744303928,-0.001110257471412246,0.11462315657684442,0.08187182238996248,4.403206443828081e-12,0.0
12,0.3,1.9000000000000001,-2.0184628329619385,0.948234454314648,0.2160361221083733,-0.0026041588524434098,0.11375925640474066,0.08221358416473891,3.872733905006458e-12,0.0
12,0.3,1.9500000000000002,-2.0659301696248193,0.9504349896359036,0.211392921329013,-0.003963395019310768,0.1129442277957969,0.08252778655135115,3.4325289604509504e-12,0.0
12,0.3,2.0,-2.1135040318087763,0.9524974742191832,0.20694865172239904,-0.005201438826702234,0.11217386034403744,0.08281683882532034,3.0974557979581386e-12,0.0
